x,y,z,Bx,By,Bz
175,188,0,1194.788,699.564,18252.6074
171,188,0,-6347.7622,956.792,12984.752
167,188,0,-7500.48,639.464,8015.04
163,188,0,-7494.4702,298.096,4950.3521
159,188,0,-7352.6343,10.818,2774.2881
155,188,0,-7274.5039,-240.4,985.424
151,188,0,-7315.3721,-475.992,-679.536
147,188,0,-7487.2583,-726.008,-2425.8081
143,188,0,-7758.9102,-1042.134,-4520.5601
139,188,0,-8005.3203,-1454.42,-7335.5039
135,188,0,-7650.73,-1958.058,-11759.2637
131,188,0,-2966.5361,-2240.5281,-18786.9434
127,188,0,7452.3999,-1317.392,-16533.4395
123,188,0,10190.5566,500.032,-10111.7275
119,188,0,10220.6064,2175.6201,-5480.8159
115,188,0,9155.6338,3455.75,-1539.12
111,188,0,6193.9062,4088.002,1664.96
107,188,0,3281.46,3931.7422,1573.968
103,188,0,2049.4102,3509.8401,1186.7679
99,188,0,1327.0081,3080.7261,979.616
95,188,0,830.582,2687.6721,836.352
95,192,0,1132.2841,2272.9819,505.296
99,192,0,1650.3461,2539.8259,536.272
103,192,0,2376.354,2818.6899,563.376
107,192,0,3500.2241,3069.908,623.392
111,192,0,5784.0239,3033.8481,282.656
115,192,0,7935.604,2178.0239,-2464.5281
119,192,0,8585.8857,794.522,-5726.688
123,192,0,8317.8398,-901.5,-9472.8477
127,192,0,5910.2339,-2637.188,-14570.3359
131,192,0,-2726.136,-3119.1899,-16457.9355
135,192,0,-6940.3481,-2441.262,-10504.7363
139,192,0,-7403.1182,-1770.546,-6663.7119
143,192,0,-7293.7363,-1232.05,-4160.4639
147,192,0,-7115.8403,-800.532,-2268.9919
151,192,0,-6986.0239,-448.346,-671.792
155,192,0,-6937.9443,-127.412,871.2
159,192,0,-6980.0142,209.148,2532.2881
163,192,0,-7060.5483,604.606,4510.8799
167,192,0,-7001.6499,1092.618,7223.2158
171,192,0,-5928.2642,1655.1541,11505.6475
175,192,0,473.588,1863.1,15999.1035
179,192,0,6422.2861,500.032,11863.8076
183,192,0,7516.106,-1494.0861,7639.4561
187,192,0,7239.646,-3232.178,4661.8882
191,192,0,6561.7183,-4418.5522,2187.6799
195,192,0,4701.022,-4447.3999,174.24
199,192,0,3067.5042,-3842.7942,-189.728
203,192,0,2099.894,-3318.7222,-319.44
203,196,0,2462.8979,-2633.582,199.408
199,196,0,3506.2341,-2924.4661,629.2
195,196,0,5072.4399,-3235.7842,1750.144
191,196,0,5847.73,-3167.27,4241.7759
187,196,0,5660.2183,-2135.9541,5804.1279
183,196,0,5572.4722,-544.506,7670.4321
179,196,0,4532.7422,1252.484,10444.7197
175,196,0,264.44,2468.908,13387.4395
171,196,0,-5207.064,1994.118,10247.248
167,196,0,-6369.3979,1334.22,6532.064
163,196,0,-6536.4761,780.098,4135.2959
159,196,0,-6525.6582,314.924,2358.0481
155,196,0,-6505.2241,-94.958,863.456
151,196,0,-6532.8701,-482.002,-534.336
147,196,0,-6611.0,-872.652,-1999.8879
143,196,0,-6714.3721,-1313.786,-3720.9919
139,196,0,-6717.978,-1853.484,-5960.9438
135,196,0,-6109.7661,-2553.0481,-9337.3281
131,196,0,-2020.562,-3581.96,-14037.9355
127,196,0,4441.3901,-3529.072,-12045.792
123,196,0,6447.5283,-1946.0381,-8450.6396
119,196,0,6947.5601,-305.308,-5595.04
115,196,0,6645.8579,1076.9921,-3041.4561
111,196,0,5211.8721,2031.38,-877.008
107,196,0,3543.4961,2265.77,-222.64
103,196,0,2525.4021,2193.6501,-1.936
99,196,0,1824.636,2048.208,127.776
95,196,0,1307.776,1878.7261,199.408
95,200,0,1415.9561,1466.4401,-9.68
99,200,0,1902.766,1516.9241,-135.52
103,200,0,2542.23,1516.9241,-352.352
107,200,0,3410.074,1418.36,-735.68
111,200,0,4562.792,1069.78,-1544.928
115,200,0,5416.2119,212.754,-3198.272
119,200,0,5457.0801,-1039.73,-5112.9761
123,200,0,4840.4541,-2461.696,-7134.1602
127,200,0,3264.6321,-3809.1382,-9488.3359
131,200,0,-736.826,-3979.822,-11604.3838
135,200,0,-5143.3579,-2538.624,-8737.168
139,200,0,-6072.5039,-1781.364,-5548.5762
143,200,0,-6191.502,-1258.494,-3475.1199
147,200,0,-6154.2402,-808.946,-1899.2159
151,200,0,-6096.5439,-408.68,-557.568
155,200,0,-6059.2822,-18.03,753.104
159,200,0,-6040.0503,383.438,2148.96
