x,y,z,Bx,By,Bz
131,116,0,8621.9463,-8108.6924,7482.6401
129,116,0,7935.604,-9301.0762,8309.3115
127,116,0,6984.8223,-10399.7041,9043.0557
125,116,0,5817.6802,-11324.042,9643.2158
123,116,0,4470.2383,-12017.5967,10076.8799
121,116,0,3013.4141,-12445.5078,10316.9443
119,116,0,1519.328,-12578.9307,10355.6641
117,116,0,49.282,-12422.6699,10191.1035
115,116,0,-1324.604,-11986.3438,9838.752
113,116,0,-2522.998,-11308.416,9325.7119
111,116,0,-3507.436,-10441.7744,8684.8955
109,116,0,-4228.6362,-9474.1641,7968.5762
107,116,0,-4708.2339,-8459.6758,7213.5361
105,116,0,-4965.4619,-7480.0459,6472.0479
103,116,0,-5048.3999,-6568.9302,5767.3437
101,116,0,-5005.1279,-5756.3779,5120.7202
99,116,0,-4870.5039,-5042.3901,4537.9839
97,116,0,-4680.5879,-4418.5522,4015.2639
95,116,0,-4458.2183,-3881.2581,3552.5601
95,118,0,-4936.6143,-3756.25,3872.0
97,118,0,-5240.7202,-4304.3623,4406.3359
99,118,0,-5525.5942,-4954.644,5025.856
101,118,0,-5767.1963,-5715.5103,5732.4961
103,118,0,-5931.8701,-6617.0103,6537.8721
105,118,0,-5963.1221,-7657.9424,7438.1118
107,118,0,-5786.4282,-8821.4785,8413.8555
109,118,0,-5335.6782,-10057.1338,9430.2559
111,118,0,-4556.7822,-11286.7803,10419.5518
113,118,0,-3434.114,-12397.4287,11315.9199
115,118,0,-2000.1281,-13224.4043,12053.5361
117,118,0,-346.176,-13648.71,12566.5762
119,118,0,1446.006,-13803.7686,12822.1279
121,118,0,3250.208,-13712.416,12791.1523
123,118,0,5024.3599,-13337.3926,12491.0723
125,118,0,6655.4741,-12589.748,11912.208
127,118,0,8063.0161,-11465.8779,11106.832
129,118,0,9166.4521,-10118.4365,10115.5996
131,118,0,9923.7119,-8656.8037,9010.1436
133,118,0,10334.7959,-7177.1421,7846.6079
135,118,0,10440.5723,-5786.4282,6696.624
137,118,0,10315.5645,-4557.9839,5618.272
139,118,0,10051.124,-3519.4561,4634.7842
141,118,0,9725.3818,-2670.844,3759.7119
143,118,0,9385.2158,-1961.6641,2969.824
145,118,0,9075.1006,-1381.098,2267.0559
147,118,0,8815.4678,-897.894,1624.304
149,118,0,8620.7441,-485.608,1035.76
151,118,0,8500.5439,-111.786,476.256
153,118,0,8459.6758,250.016,-71.632
155,118,0,8496.9385,617.828,-625.328
157,118,0,8617.1377,1015.69,-1194.512
159,118,0,8801.0439,1472.4501,-1802.416
161,118,0,9041.4443,1998.926,-2449.04
163,118,0,9321.5098,2631.178,-3165.3599
165,118,0,9607.5859,3405.2661,-3966.864
167,118,0,9856.4004,4328.4019,-4855.4878
169,118,0,10005.4482,5427.0303,-5837.04
171,118,0,9977.8018,6666.292,-6888.2881
173,118,0,9689.3223,8041.3804,-7995.6802
175,118,0,9097.9385,9442.9121,-9087.584
177,118,0,8167.5903,10773.5264,-10102.0479
179,118,0,6931.9341,11922.6387,-10963.5684
181,118,0,5463.0903,12809.7139,-11629.5518
183,118,0,3823.562,13324.1699,-12072.8955
185,118,0,2111.9141,13535.7227,-12252.9443
187,118,0,399.064,13493.6523,-12175.5039
189,118,0,-1232.05,13187.1426,-11850.2559
191,118,0,-2687.6721,12550.082,-11302.3682
193,118,0,-3912.51,11618.5322,-10564.752
195,118,0,-4842.8579,10525.9141,-9703.2324
197,118,0,-5459.4839,9362.3779,-8772.0156
199,118,0,-5794.8423,8225.2861,-7846.6079
201,118,0,-5904.2241,7174.7383,-6971.5361
203,118,0,-5846.5283,6231.168,-6158.416
205,118,0,-5678.248,5402.9902,-5424.6719
205,120,0,-6433.104,5250.3359,-6017.0879
203,120,0,-6729.998,6107.3623,-6899.9038
201,120,0,-6924.7222,7148.2939,-7925.9839
199,120,0,-6955.9741,8340.6777,-9062.416
197,120,0,-6716.7759,9688.1201,-10303.3916
195,120,0,-6119.3823,11112.4902,-11588.8955
