x,y,z,Bx,By,Bz
194,95,0,-4110.8398,-6218.4321,1661.1641
192,95,0,-4059.1541,-6952.1758,1837.858
190,95,0,-3913.7122,-7724.6401,2022.9661
188,95,0,-3654.0801,-8524.208,2208.074
186,95,0,-3261.0261,-9325.7119,2391.98
184,95,0,-2730.9441,-10088.4961,2566.27
182,95,0,-2053.0161,-10777.7119,2722.53
180,95,0,-1233.2521,-11360.4482,2855.9521
178,95,0,-304.106,-11796.0479,2956.9202
176,95,0,717.594,-12043.8555,3019.4241
174,95,0,1783.7681,-12086.4482,3036.252
172,95,0,2865.5681,-11921.8877,3009.8081
170,95,0,3914.9141,-11544.3682,2934.082
168,95,0,4888.5342,-10977.1201,2817.488
166,95,0,5756.3779,-10253.0557,2669.6421
164,95,0,6483.5879,-9403.1523,2486.938
162,95,0,7068.9619,-8473.8721,2278.9919
160,95,0,7516.106,-7492.3198,2055.4199
158,95,0,7821.4141,-6508.832,1823.4341
156,95,0,8010.1279,-5552.4478,1591.448
154,95,0,8111.0962,-4648.3359,1365.472
152,95,0,8137.54,-3786.8159,1140.698
150,95,0,8118.3081,-2989.1841,924.338
148,95,0,8078.6421,-2247.696,717.594
146,95,0,8030.562,-1554.608,515.658
144,95,0,7989.6943,-898.304,318.53
142,95,0,7959.644,-261.36,127.412
140,95,0,7945.2202,369.776,-62.504
138,95,0,7947.624,1004.784,-253.622
136,95,0,7964.4521,1659.152,-449.548
134,95,0,7980.0781,2340.624,-647.878
132,95,0,7992.0981,3074.3679,-854.622
130,95,0,7978.876,3858.448,-1072.184
128,95,0,7916.3721,4692.8638,-1292.15
126,95,0,7786.5562,5579.5518,-1518.126
124,95,0,7566.5903,6493.3437,-1746.506
122,95,0,7234.8379,7426.4961,-1973.6841
120,95,0,6773.27,8344.1602,-2188.842
118,95,0,6175.876,9217.2959,-2389.5759
116,95,0,5445.0601,9997.5039,-2569.876
114,95,0,4595.2461,10649.9355,-2715.3181
112,95,0,3646.8682,11143.6162,-2824.7
110,95,0,2640.7939,11459.1836,-2894.416
