x,y,z,Bx,By,Bz
92,158,2,-6240.7842,-8636.4961,-2073.45
94,158,2,-6861.0161,-9515.4404,-2244.134
94,156,2,-7975.27,-9596.752,-2482.1301
92,156,2,-7335.8062,-8727.4883,-2298.2241
90,156,2,-6476.376,-7718.832,-2050.6121
88,156,2,-5747.9639,-6845.6958,-1794.5861
86,156,2,-5126.5303,-6088.7197,-1552.984
84,156,2,-4597.6499,-5438.2241,-1336.624
82,156,2,-4144.4961,-4870.9761,-1150.314
80,156,2,-3753.8459,-4373.4238,-991.65
80,154,2,-4211.8081,-4354.064,-1069.78
82,154,2,-4663.7603,-4847.7441,-1240.464
84,154,2,-5191.438,-5414.9922,-1442.4
86,154,2,-5809.2661,-6069.3599,-1676.79
88,154,2,-6543.688,-6828.272,-1943.634
90,154,2,-7403.1182,-7705.2798,-2229.71
92,154,2,-8410.3945,-8715.8721,-2506.1702
94,154,2,-9305.8838,-9625.792,-2728.54
94,152,2,-10434.5625,-9577.3916,-2960.5261
92,152,2,-9536.668,-8667.4717,-2724.9341
90,152,2,-8383.9502,-7653.0078,-2420.8281
88,152,2,-7391.0981,-6774.064,-2109.51
86,152,2,-6544.8901,-6017.0879,-1818.626
84,152,2,-5827.2959,-5366.5918,-1562.6
82,152,2,-5214.2759,-4795.4722,-1339.0281
80,152,2,-4687.8003,-4301.792,-1149.1121
80,150,2,-5138.5503,-4218.5439,-1223.636
82,150,2,-5721.52,-4698.6719,-1423.168
84,150,2,-6407.8623,-5254.3042,-1661.1641
86,150,2,-7219.2119,-5891.248,-1938.826
88,150,2,-8173.6001,-6634.6719,-2252.5481
90,150,2,-9299.874,-7502.0,-2589.1082
92,150,2,-10623.2764,-8520.3359,-2925.668
94,150,2,-11807.2461,-9453.4883,-3198.522
94,148,2,-12826.542,-9259.8877,-3412.478
92,148,2,-11749.5498,-8301.5684,-3122.7961
90,148,2,-10275.8984,-7298.7197,-2763.3979
88,148,2,-9011.3945,-6450.752,-2401.5959
86,148,2,-7938.0083,-5728.624,-2067.4399
84,148,2,-7034.104,-5111.04,-1772.9501
82,148,2,-6264.8242,-4572.832,-1516.9241
80,148,2,-5606.1279,-4100.4478,-1299.3621
80,146,2,-6028.0303,-3951.376,-1366.6741
82,146,2,-6732.4023,-4396.6558,-1592.65
84,146,2,-7571.3979,-4905.8237,-1860.696
86,146,2,-8554.6338,-5486.624,-2169.6101
88,146,2,-9737.4023,-6171.9678,-2524.2
90,146,2,-11142.54,-6977.3437,-2905.2341
92,146,2,-12735.1904,-7951.1519,-3289.874
94,146,2,-13637.8926,-8893.9844,-3610.8081
94,144,2,-13848.2422,-8408.0479,-3776.6841
92,144,2,-13488.8447,-7478.7681,-3446.134
90,144,2,-12030.8184,-6574.6558,-3044.666
88,144,2,-10477.834,-5833.168,-2644.4001
86,144,2,-9194.0986,-5209.7759,-2275.386
84,144,2,-8121.9141,-4671.5679,-1949.644
82,144,2,-7212.0,-4197.248,-1669.578
80,144,2,-6436.71,-3775.2,-1430.38
80,142,2,-6810.5322,-3566.1121,-1488.076
82,142,2,-7614.6699,-3953.312,-1734.4861
84,142,2,-8565.4521,-4386.9761,-2024.1681
86,142,2,-9696.5342,-4867.104,-2360.728
88,142,2,-11066.8145,-5414.9922,-2742.9641
90,142,2,-12672.6865,-6044.1919,-3156.4521
92,142,2,-13753.2842,-6812.7842,-3567.5361
94,142,2,-13874.6865,-7598.7998,-3911.3081
94,140,2,-13883.1006,-6636.6079,-4017.084
92,140,2,-13847.04,-6011.2798,-3673.312
90,140,2,-13151.082,-5455.6479,-3257.4202
88,140,2,-11623.3398,-4961.9678,-2837.9221
86,140,2,-10201.374,-4508.9438,-2447.272
84,140,2,-9013.7979,-4090.7681,-2096.2881
82,140,2,-8018.542,-3701.6321,-1795.7881
80,140,2,-7160.314,-3345.408,-1542.166
80,138,2,-7478.8442,-3105.344,-1590.246
82,138,2,-8339.4766,-3428.656,-1849.8781
84,138,2,-9351.5605,-3775.2,-2157.5901
86,138,2,-10537.9346,-4131.4238,-2510.978
88,138,2,-11969.5166,-4487.6479,-2908.8401
90,138,2,-13390.2803,-4818.7041,-3334.3481
92,138,2,-13859.0605,-5109.104,-3749.0381
94,138,2,-13891.5146,-5300.7681,-4091.6082
94,136,2,-13886.7061,-4241.7759,-4157.7183
92,136,2,-13866.2725,-4313.4082,-3825.9661
90,136,2,-13510.4805,-4272.752,-3414.8821
88,136,2,-12282.0361,-4073.344,-2986.97
86,136,2,-10891.3223,-3792.624,-2584.3
84,136,2,-9704.9482,-3478.9919,-2220.094
82,136,2,-8679.6426,-3163.4241,-1905.17
80,136,2,-7775.7383,-2855.6001,-1632.316
80,134,2,-8047.3901,-2600.0481,-1674.386
