x,y,z,Bx,By,Bz
145,131,28,2379.96,1831.4559,137.028
147,131,28,2454.4841,2869.1521,316.126
149,131,28,2550.644,3945.5679,534.89
151,131,28,2679.2581,5068.4478,807.744
153,131,28,2858.356,6262.96,1174.354
155,131,28,3131.21,7517.4878,1664.77
157,131,28,3584.364,8806.8643,2304.2341
159,131,28,4386.0981,10073.0078,3047.0701
161,131,28,5756.3779,11205.5684,3658.8882
163,131,28,7712.0322,12072.8955,3573.5461
165,131,28,9624.4141,12523.9844,2288.6082
167,131,28,10702.6084,12549.1523,134.624
169,131,28,10833.626,12225.8398,-2192.448
171,131,28,10314.3623,11658.5918,-4358.4521
173,131,28,9371.9941,10917.1035,-6308.0962
175,131,28,8194.0342,10090.4316,-8038.9761
177,131,28,6850.1982,9178.5762,-9714.5645
179,131,28,5128.9341,8156.3682,-11396.1621
181,131,28,2807.8721,7078.0161,-12432.2861
183,131,28,86.544,6073.2319,-12684.7061
185,131,28,-2297.022,5248.4961,-12223.1387
187,131,28,-3893.2781,4590.2559,-11226.6807
189,131,28,-4806.7979,4034.624,-9900.874
191,131,28,-5263.5581,3550.624,-8656.8037
193,131,28,-5430.6362,3120.832,-7544.9541
195,131,28,-5411.4043,2741.376,-6573.7383
197,131,28,-5276.7803,2410.3201,-5729.9341
199,131,28,-5071.2383,2123.792,-5001.522
201,131,28,-4826.0303,1875.984,-4383.6938
203,131,28,-4557.9839,1661.088,-3836.7842
205,131,28,-4285.1299,1473.296,-3368.0042
205,133,28,-4104.8301,1664.96,-3282.6621
203,133,28,-4348.8359,1856.624,-3724.998
201,133,28,-4584.4282,2073.4561,-4241.8579
199,133,28,-4794.7783,2319.3279,-4839.252
197,133,28,-4965.4619,2594.24,-5535.21
195,133,28,-5067.6323,2904.0,-6346.5601
193,133,28,-5054.4102,3246.6719,-7292.5342
191,133,28,-4858.4839,3614.512,-8382.748
189,133,28,-4371.6743,4013.3279,-9628.0205
187,133,28,-3408.8721,4456.6719,-10993.4922
185,133,28,-1728.4761,4963.9038,-12080.1006
183,133,28,798.128,5593.104,-12565.708
181,133,28,3644.4641,6355.8882,-12185.876
179,133,28,6017.2119,7192.2397,-10880.5039
177,133,28,7703.6182,8040.208,-9035.4346
175,133,28,9006.5859,8886.2402,-7248.0601
173,133,28,10132.8604,9701.2959,-5330.8701
171,133,28,10969.4521,10386.6396,-3139.624
169,133,28,11342.0723,10913.2324,-699.564
167,133,28,10993.4922,11279.1357,1940.0281
165,133,28,9593.1621,11354.6396,4338.0181
163,133,28,7267.292,11048.752,5705.894
161,133,28,4922.1899,10371.1523,5660.2183
159,133,28,3301.894,9426.3838,4781.5562
157,133,28,2395.5859,8334.4795,3738.22
155,133,28,1923.2001,7184.4961,2824.7
153,133,28,1679.194,6036.4478,2087.874
151,133,28,1545.772,4923.248,1518.126
149,133,28,1466.4401,3852.6399,1067.376
147,133,28,1411.1481,2814.9441,697.16
145,133,28,1369.078,1806.288,379.832
143,133,28,1333.0181,818.928,93.756
141,133,28,1306.574,-156.816,-182.704
139,133,28,1280.13,-1132.5599,-465.174
