x,y,z,Bx,By,Bz
210,110,20,-819.764,1402.734,-1891.472
210,120,20,-1230.848,1246.474,-2538.0959
200,120,20,-822.168,1679.194,-3399.616
190,120,20,159.866,1992.916,-4073.344
180,120,20,1562.6,1929.2101,-4036.5601
170,120,20,2786.2361,1435.188,-3107.28
160,120,20,3424.498,782.502,-1690.1281
150,120,20,3615.616,174.29,-191.664
140,120,20,3532.678,-431.518,1318.416
130,120,20,3038.656,-1121.4661,2826.5601
120,120,20,1932.816,-1720.062,3928.144
110,120,20,510.85,-1912.3821,4121.7441
100,120,20,-586.576,-1690.0121,3496.416
90,120,20,-1095.022,-1302.968,2600.0481
90,130,20,-1388.3101,-739.23,3213.76
100,130,20,-828.178,-912.318,4497.3281
110,130,20,548.112,-918.328,5447.9038
120,130,20,2348.708,-622.636,5153.6318
130,130,20,3580.7581,-201.936,3560.304
140,130,20,3937.752,27.646,1604.944
150,130,20,3932.9441,97.362,-205.216
160,130,20,3834.3801,215.158,-2052.1599
170,130,20,3289.874,528.88,-4007.52
180,130,20,1867.9081,933.954,-5414.9922
190,130,20,64.908,1122.668,-5453.7119
200,130,20,-1161.1321,998.862,-4398.5918
210,130,20,-1583.0341,740.432,-3138.2561
210,140,20,-1674.386,-60.1,-3411.2319
200,140,20,-1175.556,-182.704,-4799.3437
190,140,20,239.198,-488.012,-5862.208
180,140,20,2150.3779,-875.056,-5542.7681
170,140,20,3360.792,-980.832,-3833.28
160,140,20,3572.344,-597.394,-1906.96
150,140,20,3496.6182,96.16,-344.608
140,140,20,3581.96,830.582,1148.048
130,140,20,3577.1521,1302.968,2998.864
120,140,20,2715.3181,1252.484,4886.4639
110,140,20,908.712,795.724,5606.6558
100,140,20,-683.938,343.772,4812.896
90,140,20,-1385.906,108.18,3471.248
90,150,20,-1075.79,885.874,3267.968
100,150,20,-181.502,1387.108,4294.0479
110,150,20,1489.2781,2009.744,4468.2881
120,150,20,2899.2241,2402.7981,3180.8479
130,150,20,3073.5142,2119.126,1428.7679
140,150,20,2633.582,1167.142,336.864
150,150,20,2441.262,-62.504,-288.464
160,150,20,2684.0662,-1228.444,-1041.568
170,150,20,2971.344,-2038.592,-2383.2161
180,150,20,2381.1621,-2197.2561,-4125.6162
190,150,20,729.614,-1795.7881,-4998.752
200,150,20,-792.118,-1258.494,-4429.5679
210,150,20,-1449.6121,-846.208,-3266.032
210,160,20,-1025.306,-1403.936,-2789.7759
200,160,20,-268.046,-1903.968,-3593.2161
190,160,20,1183.97,-2383.5662,-3655.168
180,160,20,2423.2319,-2593.916,-2375.4719
170,160,20,2341.4961,-2259.76,-726.0
160,160,20,1524.136,-1353.452,-94.864
150,160,20,1083.0021,-128.614,-311.696
140,160,20,1357.058,1146.708,-664.048
130,160,20,2263.366,2163.6001,-346.544
120,160,20,2829.5081,2603.532,1227.424
110,160,20,1955.6541,2452.0801,2936.9119
100,160,20,408.68,1970.078,3335.728
90,160,20,-596.192,1437.592,2722.0159
90,170,20,-99.766,1650.3461,2023.12
100,170,20,869.046,2099.894,2253.5039
110,170,20,2146.772,2366.738,1519.76
120,170,20,2550.644,2233.3162,-257.488
130,170,20,1491.682,1645.5381,-1506.208
140,170,20,296.894,760.866,-1208.064
150,170,20,-48.08,-256.026,-168.432
160,170,20,504.84,-1242.868,718.256
170,170,20,1670.78,-2049.4102,617.584
180,170,20,2268.1741,-2506.1702,-838.288
190,170,20,1466.4401,-2516.988,-2278.6719
200,170,20,225.976,-2179.2261,-2567.136
210,170,20,-533.688,-1704.436,-2127.6641
210,180,20,-78.13,-1732.082,-1426.832
200,180,20,603.404,-2120.3281,-1533.312
190,180,20,1545.772,-2318.658,-998.976
180,180,20,1923.2001,-2134.752,383.328
170,180,20,1010.882,-1605.8721,1490.72
160,180,20,-310.116,-937.56,1163.536
150,180,20,-920.732,-254.824,-139.392
140,180,20,-564.94,418.296,-1566.224
130,180,20,715.19,1099.8301,-2274.8
120,180,20,2030.178,1705.6381,-1428.7679
110,180,20,2066.238,2027.774,216.832
100,180,20,1151.516,1947.24,1161.6
90,180,20,314.924,1625.104,1266.144
90,190,20,604.606,1357.058,621.456
100,190,20,1268.11,1498.894,302.016
110,190,20,1833.05,1376.29,-654.368
120,190,20,1504.9041,951.984,-1974.72
130,190,20,170.684,441.134,-2439.3601
140,190,20,-1028.912,36.06,-1539.12
150,190,20,-1371.4821,-288.48,-11.616
160,190,20,-811.35,-638.262,1419.088
170,190,20,454.356,-1095.022,2017.312
180,190,20,1500.0961,-1589.0441,1293.248
190,190,20,1489.2781,-1873.9181,90.992
200,190,20,869.046,-1821.03,-600.16
210,190,20,298.096,-1561.3981,-768.592
210,200,20,528.88,-1232.05,-269.104
200,200,20,962.802,-1335.422,67.76
190,200,20,1288.5441,-1241.666,770.528
180,200,20,1043.3361,-902.702,1674.64
170,200,20,37.262,-506.042,2048.2881
160,200,20,-1046.942,-290.884,1359.072
150,200,20,-1518.126,-236.794,27.104
140,200,20,-1224.838,-216.36,-1372.624
130,200,20,-211.552,-85.342,-2268.9919
120,200,20,971.216,278.864,-2092.8159
110,200,20,1447.208,726.008,-1153.856
100,200,20,1191.182,982.034,-315.568
90,200,20,722.402,996.458,110.352
90,210,20,715.19,609.414,-166.496
100,210,20,1000.064,475.992,-565.312
110,210,20,1050.548,176.694,-1194.512
120,210,20,573.354,-199.532,-1788.864
130,210,20,-353.388,-413.488,-1812.0959
140,210,20,-1151.516,-364.206,-1076.416
150,210,20,-1399.1281,-188.714,60.016
160,210,20,-1030.114,-40.868,1157.728
170,210,20,-179.098,-62.504,1779.184
180,210,20,663.504,-311.318,1647.536
190,210,20,1024.104,-628.646,1039.632
200,210,20,912.318,-819.764,433.664
210,210,20,620.232,-855.824,56.144
210,220,20,585.374,-526.476,191.664
200,220,20,753.654,-408.68,511.104
190,220,20,746.442,-188.714,954.448
180,220,20,399.064,63.706,1331.968
170,220,20,-239.198,191.118,1351.328
160,220,20,-855.824,103.372,882.816
150,220,20,-1129.88,-144.24,81.312
140,220,20,-943.57,-415.892,-743.424
130,220,20,-375.024,-554.122,-1275.824
120,220,20,282.47,-454.356,-1326.16
110,220,20,687.544,-177.896,-998.976
100,220,20,746.442,105.776,-584.672
90,220,20,605.808,287.278,-276.848
90,230,20,467.578,87.746,-278.784
100,230,20,518.062,-81.736,-484.0
110,230,20,420.7,-300.5,-722.128
120,230,20,116.594,-480.8,-877.008
130,230,20,-320.934,-515.658,-803.44
140,230,20,-695.958,-363.004,-456.896
150,230,20,-826.976,-99.766,71.632
160,230,20,-644.272,149.048,602.096
170,230,20,-222.37,275.258,929.28
180,230,20,230.784,225.976,944.768
190,230,20,513.254,51.686,727.936
200,230,20,573.354,-144.24,445.28
210,230,20,494.022,-284.874,212.96
210,240,20,381.034,-143.038,176.176
200,240,20,407.478,-18.03,327.184
190,240,20,335.358,131.018,489.808
180,240,20,133.422,247.612,604.032
170,240,20,-165.876,263.238,582.736
160,240,20,-439.932,145.442,381.392
150,240,20,-557.728,-62.504,60.016
140,240,20,-478.396,-275.258,-259.424
130,240,20,-247.612,-405.074,-474.32
120,240,20,27.646,-411.084,-542.08
110,240,20,237.996,-308.914,-482.064
100,240,20,334.156,-162.27,-360.096
90,240,20,332.954,-26.444,-238.128
90,250,20,227.178,-70.918,-187.792
100,250,20,209.148,-164.674,-255.552
110,250,20,129.816,-257.228,-313.632
120,250,20,-9.616,-310.116,-329.12
130,250,20,-177.896,-289.682,-276.848
140,250,20,-314.924,-191.118,-147.136
150,250,20,-359.398,-40.868,36.784
160,250,20,-282.47,109.382,218.768
170,250,20,-112.988,199.532,334.928
180,250,20,74.524,200.734,356.224
190,250,20,213.956,129.816,303.952
200,250,20,278.864,27.646,212.96
210,250,20,280.066,-68.514,121.968
210,250,30,209.148,-109.382,87.12
200,250,30,203.138,-49.282,152.944
190,250,30,153.856,12.02,212.96
180,250,30,61.302,54.09,243.936
170,250,30,-55.292,57.696,218.768
160,250,30,-156.26,15.626,135.52
150,250,30,-203.138,-57.696,9.68
140,250,30,-177.896,-133.422,-118.096
130,250,30,-96.16,-182.704,-214.896
120,250,30,9.616,-187.512,-259.424
110,250,30,102.17,-152.654,-251.68
100,250,30,158.664,-93.756,-212.96
90,250,30,175.492,-31.252,-160.688
90,240,30,244.006,13.222,-193.6
100,240,30,236.794,-68.514,-280.72
110,240,30,168.28,-156.26,-356.224
120,240,30,37.262,-217.562,-385.264
130,240,30,-125.008,-224.774,-331.056
140,240,30,-256.026,-170.684,-185.856
150,240,30,-299.298,-78.13,17.424
160,240,30,-230.784,10.818,218.768
170,240,30,-79.332,58.898,350.416
180,240,30,93.756,43.272,379.456
190,240,30,221.168,-20.434,323.312
200,240,30,277.662,-103.372,222.64
210,240,30,271.652,-176.694,118.096
210,230,30,336.56,-289.682,129.712
200,230,30,369.014,-212.754,278.784
190,230,30,316.126,-110.584,439.472
180,230,30,150.25,-16.828,544.016
170,230,30,-90.15,22.838,516.912
160,230,30,-310.116,-13.222,325.248
150,230,30,-408.68,-104.574,23.232
140,230,30,-342.57,-203.138,-288.464
130,230,30,-145.442,-251.218,-499.488
120,230,30,91.352,-217.562,-561.44
110,230,30,269.248,-118.998,-487.872
100,230,30,342.57,1.202,-350.416
90,230,30,326.944,100.968,-214.896
90,220,30,412.286,245.208,-197.472
100,220,30,472.386,143.038,-391.072
110,220,30,413.488,-1.202,-613.712
120,220,30,191.118,-144.24,-760.848
130,220,30,-135.826,-221.168,-712.448
140,220,30,-417.094,-206.744,-425.92
