x,y,z,Bx,By,Bz
176,142,0,9499.4063,-14250.9121,-12216.1602
174,142,0,11129.3184,-14253.3164,-10491.1836
172,142,0,12411.8525,-14266.5381,-8317.0557
170,142,0,12952.752,-14256.9219,-5720.8799
168,142,0,12259.1982,-14250.9121,-3084.0481
166,142,0,10438.168,-14225.6699,-1500.4
164,142,0,8701.2783,-13859.0605,-1179.024
162,142,0,7536.54,-12045.2422,-1242.912
160,142,0,6745.624,-9995.832,-1258.4
160,144,0,4898.1499,-9977.8018,540.144
162,144,0,5572.4722,-11794.0244,1142.24
164,144,0,6798.5122,-13450.3799,1914.704
166,144,0,8916.4365,-14146.3379,2265.1199
168,144,0,11385.3438,-14213.6504,1049.312
170,144,0,12684.7061,-14223.2666,-1587.52
172,144,0,12565.708,-14223.2666,-4290.1758
174,144,0,11663.0059,-14213.6504,-6549.4878
176,144,0,10400.9063,-14130.7119,-8458.3838
178,144,0,8972.9297,-13778.5264,-10216.2715
180,144,0,7413.936,-12743.6045,-12045.792
182,144,0,5485.9282,-11141.3379,-13958.5596
184,144,0,2821.094,-9375.6006,-15654.4961
186,144,0,-508.446,-7769.728,-16335.9678
188,144,0,-3593.98,-6478.7803,-15441.5361
190,144,0,-5562.856,-5461.8882,-13726.2402
190,146,0,-4788.7681,-5039.9863,-13342.9121
188,146,0,-2697.2881,-5725.126,-15058.208
186,146,0,680.332,-6661.4839,-15863.584
184,146,0,4286.332,-7931.998,-14771.6797
182,146,0,6929.5303,-9339.54,-12481.3916
180,146,0,8576.2705,-10511.4902,-10146.5762
178,146,0,9892.46,-11396.1621,-8235.7441
176,146,0,11254.3262,-12297.6621,-6338.4639
174,146,0,12368.5801,-13173.9199,-4119.8081
172,146,0,12977.9941,-13740.0625,-1564.288
170,146,0,12782.0684,-13956.4219,1374.5599
168,146,0,11019.9365,-13974.4521,4212.7358
166,146,0,7931.998,-13697.9922,5378.208
164,146,0,5335.6782,-12774.8564,4611.5518
162,146,0,3916.116,-11293.9922,3298.9441
160,146,0,3238.188,-9696.5342,2212.8479
160,148,0,1784.9701,-9222.9463,3699.696
162,148,0,2496.554,-10595.6299,5167.1841
164,148,0,4107.2339,-11831.2861,6888.2881
166,148,0,7141.082,-12712.3525,7970.5117
168,148,0,10846.8486,-13015.2559,6783.7441
170,148,0,13095.79,-12760.4326,3571.9199
172,148,0,13505.6719,-12140.2002,104.544
174,148,0,13159.4961,-11386.5459,-3002.7361
176,148,0,12172.6543,-10543.9443,-5674.416
178,148,0,10777.1318,-9578.7383,-7757.5518
180,148,0,9444.1143,-8656.8037,-9439.9355
