x,y,z,Bx,By,Bz
108,142,0,6524.4561,13070.5479,14837.5039
110,142,0,8573.8662,14122.2979,13133.8242
112,142,0,10465.8145,14231.6807,11310.1123
114,142,0,12116.1602,14247.3066,9168.8955
116,142,0,13242.4346,14254.5186,6696.624
118,142,0,13712.416,14252.1143,3872.0
120,142,0,13421.5322,14260.5283,706.64
122,142,0,11414.1924,14253.3164,-1961.168
124,142,0,8462.0801,14241.2959,-2476.144
126,142,0,6535.2739,14079.0264,-1558.48
128,142,0,5626.562,12622.2021,-636.944
130,142,0,5175.812,10537.9346,-75.504
130,144,0,3275.45,10232.626,-1815.968
128,144,0,3586.7681,12052.4541,-2905.936
126,144,0,4487.0659,13689.5781,-4476.0317
124,144,0,6684.3223,14204.0342,-6129.376
122,144,0,10342.0078,14229.2764,-6117.7598
120,144,0,13177.5264,14241.2959,-3467.376
118,144,0,13808.5762,14231.6807,-191.664
116,144,0,13693.1846,14223.2666,2737.5039
114,144,0,13149.8799,14212.4482,5558.2559
112,144,0,11885.376,13962.4326,8146.688
110,144,0,10219.4043,12957.5605,10305.3281
108,144,0,8508.958,11313.2246,12396.208
106,144,0,6189.0981,9358.7725,14823.9521
104,144,0,2634.7839,7380.2803,16560.543
102,144,0,-1320.998,5800.8521,16277.8877
100,144,0,-4055.5481,4746.6982,14523.8721
100,146,0,-3353.5801,4368.0679,14651.6475
102,146,0,-277.662,5101.2881,16471.4883
104,146,0,4164.9302,6308.0962,16432.7676
106,146,0,7906.7563,7864.686,13995.3438
108,146,0,10037.9023,9398.4385,11050.6875
110,146,0,11620.9365,10839.6357,8624.8799
112,146,0,13078.9619,12193.0879,5984.1758
114,146,0,13784.5361,13159.4961,2985.312
116,146,0,13949.21,13617.458,114.224
118,146,0,13969.6445,13950.4121,-2836.24
120,146,0,13280.8984,14099.46,-6485.6001
122,146,0,9832.3604,14105.4707,-9407.0244
124,146,0,5465.4941,13859.0605,-9188.2559
126,146,0,2877.5881,12849.3799,-7033.4878
128,146,0,1853.484,11303.6084,-4932.9277
130,146,0,1563.802,9706.1504,-3397.6799
130,148,0,118.998,9036.6357,-4719.9678
128,148,0,397.862,10396.0986,-6572.7197
126,148,0,1519.328,11703.874,-9046.9277
124,148,0,4417.3501,12765.2402,-11600.5117
122,148,0,9385.2158,13253.252,-12034.1758
120,148,0,13505.6719,13119.8301,-8785.5684
118,148,0,14141.5303,12449.1143,-4456.6719
116,148,0,14111.4805,11623.3398,-1142.24
114,148,0,14012.916,10963.4424,1496.528
112,148,0,13814.5859,10262.6758,4510.8799
110,148,0,12886.6426,9206.1182,7616.2241
108,148,0,11346.8799,8014.936,10396.3203
106,148,0,9317.9043,6796.1079,13641.0557
104,148,0,5495.5439,5627.7642,16589.584
102,148,0,616.626,4734.6782,16895.4727
100,148,0,-2825.9021,4199.7881,14926.5596
100,150,0,-2471.312,4252.6763,15141.4561
102,150,0,1119.062,4626.498,17267.1836
104,150,0,6291.2681,5217.8823,16914.832
106,150,0,10274.6963,6018.4141,13710.752
108,150,0,12316.8945,6912.7021,10194.9756
110,150,0,13616.2559,7796.1724,7097.376
112,150,0,14046.5723,8500.5439,3837.1521
114,150,0,14167.9746,9132.7959,1113.2
116,150,0,14207.6406,10060.7402,-1748.208
118,150,0,14214.8525,10961.0381,-5643.4399
120,150,0,13855.4541,11622.1387,-10557.0078
122,150,0,9335.9346,11821.6699,-14219.9199
124,150,0,3711.7761,11404.5762,-13745.5996
126,150,0,431.518,10542.7422,-10891.9355
128,150,0,-861.834,9451.3262,-8084.7358
130,150,0,-1197.192,8274.5684,-5941.584
130,150,2,359.398,7252.8682,-4969.7119
128,150,2,1051.75,8197.6406,-6353.9521
126,150,2,2452.0801,9060.6758,-7836.9277
124,150,2,4805.5962,9728.9883,-8882.3682
122,150,2,7907.958,10099.2041,-8624.8799
120,150,2,10683.376,10113.6279,-6685.0078
118,150,2,12273.6221,9811.9258,-3810.0481
116,150,2,12762.8359,9305.8838,-882.816
114,150,2,12594.5566,8707.2881,1781.12
112,150,2,12027.2119,8090.6621,4307.6001
110,150,2,11060.8047,7440.3804,6808.9121
108,150,2,9635.2324,6731.2002,9228.9121
106,150,2,7617.0742,6016.0103,11484.3516
104,150,2,4881.3223,5359.7183,13116.4004
102,150,2,1789.7781,4795.98,13497.792
100,150,2,-781.3,4341.624,12665.3115
100,148,2,-1252.484,4332.0083,12702.0957
102,148,2,1155.1221,4901.7559,13540.3838
104,148,2,4090.406,5651.8042,13279.0244
106,148,2,6768.4619,6535.2739,11832.832
108,148,2,8802.2461,7480.0459,9778.7363
110,148,2,10293.9277,8388.7578,7560.0801
112,148,2,11375.7285,9207.3203,5200.0962
114,148,2,12036.8281,9899.6719,2768.48
116,148,2,12282.0361,10477.834,292.336
118,148,2,11951.4863,10961.0381,-2365.792
120,148,2,10640.1045,11244.71,-5002.624
122,148,2,8233.7002,11190.6201,-6836.0161
124,148,2,5483.5239,10732.6582,-7169.0078
126,148,2,3352.3782,9942.9443,-6315.2319
128,148,2,2078.2581,8940.4766,-5058.7681
130,148,2,1429.178,7835.8384,-3877.8079
130,146,2,2610.7441,8316.6377,-2627.1521
128,146,2,3200.926,9561.9102,-3517.7119
126,146,2,4324.7959,10745.8799,-4493.4561
124,146,2,6167.4619,11719.5,-5118.7842
122,146,2,8531.7959,12349.3486,-4718.0317
120,146,2,10566.7822,12550.082,-3008.5439
118,146,2,11625.7441,12385.4082,-607.904
116,146,2,11813.2559,11982.7383,1850.816
114,146,2,11446.6465,11400.9697,4210.7998
112,146,2,10626.8818,10608.8525,6493.3437
110,146,2,9403.2461,9617.2021,8622.9443
108,146,2,7834.6362,8506.5537,10586.0479
106,146,2,5799.6499,7328.5942,12365.2314
104,146,2,3217.7542,6195.1079,13548.1279
102,146,2,444.74,5210.6699,13660.416
100,146,2,-1834.2521,4447.3999,12789.2158
100,144,2,-2583.0981,4630.104,12975.0723
102,144,2,-558.93,5570.0679,13952.752
104,144,2,1991.714,6779.2803,14119.248
106,144,2,4478.6519,8153.166,13346.7842
108,144,2,6576.1421,9566.7178,11966.416
110,144,2,8281.7803,10860.0703,10336.3037
112,144,2,9698.9385,11989.9502,8508.7197
114,144,2,10771.1221,12886.6426,6456.5601
116,144,2,11393.7578,13402.2998,4243.7119
118,144,2,11459.8682,13657.124,1912.7679
120,144,2,10741.0723,13665.5381,-360.096
122,144,2,9143.6143,13384.2705,-2063.7759
124,144,2,7171.1323,12663.0703,-2679.4241
126,144,2,5568.8662,11487.5146,-2387.0879
128,144,2,4543.5601,10118.4365,-1783.056
130,144,2,3958.186,8702.4805,-1215.808
130,142,2,5413.8081,8835.9023,338.8
128,142,2,6022.02,10375.6641,201.344
126,142,2,6958.3779,11949.082,69.696
124,142,2,8305.8203,13285.7061,234.256
122,142,2,9869.6221,13974.4521,1146.1119
120,142,2,11028.3506,14145.1367,2952.3999
118,142,2,11370.9199,14173.9844,5188.48
116,142,2,10970.6543,14113.8838,7407.1357
114,142,2,10039.1045,13928.7764,9430.2559
112,142,2,8701.2783,13298.9287,11201.6963
110,142,2,7066.5581,12142.6045,12700.1602
108,142,2,5186.6299,10684.5781,13935.3281
106,142,2,3003.7981,9058.2725,14831.6963
104,142,2,594.99,7451.1982,15118.2236
102,142,2,-1727.274,6003.9902,14587.7598
100,142,2,-3541.092,4811.606,13399.0557
100,140,2,-4679.3862,4821.2222,14080.5283
102,140,2,-3176.886,6183.0879,15600.2881
104,140,2,-1081.8,7841.8481,16634.1113
106,140,2,1250.0801,9646.0498,16974.8477
108,140,2,3533.8801,11437.0303,16672.832
110,140,2,5631.3701,13026.0742,15929.4082
