x,y,z,Mx,My,Mz
133.0,141.0,-25.0,-33580.043809673385,-53381.39684162183,-3849.4443020812873
133.0,141.0,-20.0,-40056.76228568198,-57701.99903536796,-1306.4126720458094
133.0,141.0,-15.0,-40695.07414929959,-60016.590204786764,-2.091318102819579e-10
133.0,141.0,-10.0,-40056.762285681485,-57701.99903536712,1306.4126720453323
133.0,141.0,-5.0,-33580.043809673836,-53381.396841621594,3849.444302080163
133.0,141.0,0.0,-22348.721832119954,-48460.68418892329,5240.478301167105
133.0,146.0,-30.0,-17844.5385857418,-52715.69156705349,-6603.644820174008
133.0,146.0,-25.0,-27839.386665567094,-55661.84956523064,-6830.4803865100985
133.0,146.0,-20.0,-37207.2648709665,-58552.05885235939,-3889.6151951640213
133.0,146.0,-15.0,-38997.62633523939,-60087.59894767728,-1.858167636852998e-10
133.0,146.0,-10.0,-37207.264870966275,-58552.05885235876,3889.615195163677
133.0,146.0,-5.0,-27839.3866655665,-55661.849565230135,6830.480386510237
133.0,146.0,0.0,-17844.53858574114,-52715.6915670543,6603.644820173304
133.0,151.0,-30.0,-16580.549583643362,-58137.62478739886,-7640.417758482391
133.0,151.0,-25.0,-26134.889470063154,-58663.449411797796,-8162.20132305524
133.0,151.0,-20.0,-32578.99750814446,-59626.37066353377,-5731.6867795535645
133.0,151.0,-15.0,-35371.68342070697,-59772.487699172605,6.921487884261669e-11
133.0,151.0,-10.0,-32578.997508144173,-59626.37066353347,5731.686779553557
133.0,151.0,-5.0,-26134.889470062946,-58663.4494117973,8162.201323055686
133.0,151.0,0.0,-16580.54958364297,-58137.62478739822,7640.417758483138
133.0,156.0,-30.0,-15616.331702176412,-60750.93073333276,-6510.2819826665445
133.0,156.0,-25.0,-23659.170878937282,-59878.18396988551,-8323.862029311913
133.0,156.0,-20.0,-31571.053193917924,-59402.70674404273,-4700.654422770935
133.0,156.0,-15.0,-33081.68467379712,-59406.08064905492,-1.2872848086632216e-10
133.0,156.0,-10.0,-31571.053193918102,-59402.70674404262,4700.65442277071
133.0,156.0,-5.0,-23659.17087893739,-59878.18396988481,8323.862029311995
133.0,156.0,0.0,-15616.331702176927,-60750.93073333165,6510.281982666676
133.0,161.0,-30.0,-16319.157843143126,-58773.59855086874,-6001.319694087182
133.0,161.0,-25.0,-23860.299247830702,-58751.63699195166,-6187.363363126007
133.0,161.0,-20.0,-28964.76913682141,-58331.40534952777,-4850.930399507035
133.0,161.0,-15.0,-32104.706072444675,-58218.12800371632,-3.817079302210074e-10
133.0,161.0,-10.0,-28964.76913682162,-58331.4053495278,4850.930399506662
133.0,161.0,-5.0,-23860.299247831277,-58751.636991951105,6187.36336312622
133.0,161.0,0.0,-16319.157843144021,-58773.59855086732,6001.3196940874295
133.0,166.0,-30.0,-15481.717097890962,-57822.57584086514,-4185.83736960795
133.0,166.0,-25.0,-21848.112943641238,-56976.045933847854,-5753.0716291773815
133.0,166.0,-20.0,-28649.970081435822,-56565.57448609362,-3251.6335482437707
133.0,166.0,-15.0,-30475.191081323774,-56153.20366654329,-9.701276818911235e-11
133.0,166.0,-10.0,-28649.970081435888,-56565.574486093275,3251.633548243607
133.0,166.0,-5.0,-21848.112943641514,-56976.04593384758,5753.071629177521
133.0,166.0,0.0,-15481.71709789147,-57822.57584086421,4185.837369608075
133.0,171.0,-30.0,-15591.871066853717,-53679.4310186946,-3936.413158368201
133.0,171.0,-25.0,-21810.084695992355,-54045.58540276208,-3737.5794966435624
133.0,171.0,-20.0,-25999.69063514829,-53527.4817967763,-3097.4142632610274
133.0,171.0,-15.0,-28879.121548636507,-53473.4038193564,1.1389672111433286e-10
133.0,171.0,-10.0,-25999.690635148454,-53527.481796776265,3097.414263261169
133.0,171.0,-5.0,-21810.084695992213,-54045.58540276149,3737.579496643556
133.0,171.0,0.0,-15591.871066854119,-53679.43101869337,3936.4131583688777
133.0,176.0,-30.0,-14049.403673624289,-51644.38588790232,-2161.3019754219285
133.0,176.0,-25.0,-19144.878105242213,-50948.147507677255,-3374.237881935451
133.0,176.0,-20.0,-24916.823730289794,-50807.021862259404,-1748.719918163857
133.0,176.0,-15.0,-26696.569442973258,-50509.441053998446,6.0493057856384e-11
133.0,176.0,-10.0,-24916.82373028971,-50807.02186225942,1748.7199181636518
133.0,176.0,-5.0,-19144.878105242416,-50948.14750767673,3374.237881935821
133.0,176.0,0.0,-14049.403673624836,-51644.385887902,2161.3019754224565
133.0,181.0,-30.0,-13421.296170495647,-47159.96781340448,-2094.613256398232
133.0,181.0,-25.0,-18595.396155274324,-47806.09128895141,-1688.8338997485926
133.0,181.0,-20.0,-22049.309508898732,-47374.50008019194,-1784.2591337839865
133.0,181.0,-15.0,-24713.370359479468,-47452.83760132628,-3.283509077169956e-11
133.0,181.0,-10.0,-22049.309508898834,-47374.5000801916,1784.259133783875
133.0,181.0,-5.0,-18595.396155274524,-47806.09128895103,1688.833899748589
133.0,181.0,0.0,-13421.296170496355,-47159.96781340358,2094.613256399312
133.0,186.0,-30.0,-12179.73947350249,-45102.268267963285,-844.7904922151993
133.0,186.0,-25.0,-16251.67513302865,-44796.12505081758,-1618.9327606646016
133.0,186.0,-20.0,-21096.958451541475,-44896.56422477803,-697.588778100258
133.0,186.0,-15.0,-22667.23360315074,-44552.56028671775,-1.316202076104207e-10
133.0,186.0,-10.0,-21096.958451541697,-44896.56422477758,697.5887781000915
133.0,186.0,-5.0,-16251.675133029144,-44796.12505081709,1618.9327606646775
133.0,186.0,0.0,-12179.739473502654,-45102.268267963045,844.7904922155666
133.0,191.0,-30.0,-12513.45368346693,-41758.72827089672,-867.6710239957714
133.0,191.0,-25.0,-16849.77302863027,-42144.14165067077,-260.9833404537844
133.0,191.0,-20.0,-19283.98981738038,-41586.77593486342,-617.025501031359
133.0,191.0,-15.0,-21424.137343065533,-41683.18498770332,-2.1714769014252874e-10
133.0,191.0,-10.0,-19283.98981738059,-41586.77593486334,617.0255010310522
133.0,191.0,-5.0,-16849.773028630607,-42144.14165067042,260.9833404539827
133.0,191.0,0.0,-12513.453683467196,-41758.72827089566,867.6710239962429
133.0,196.0,-30.0,-14523.244651492294,-38038.90718746106,279.14140475408476
133.0,196.0,-25.0,-16833.443757642708,-38192.263472968036,109.16974666826161
133.0,196.0,-20.0,-20106.416298589742,-38426.64274186778,218.61311807517404
133.0,196.0,-15.0,-21369.177935163574,-38144.26404019284,-1.4827179484200316e-10
133.0,196.0,-10.0,-20106.416298589695,-38426.642741867596,-218.61311807514093
133.0,196.0,-5.0,-16833.44375764295,-38192.26347296745,-109.16974666828293
133.0,196.0,0.0,-14523.24465149275,-38038.90718746031,-279.1414047540306
133.0,201.0,-30.0,-15672.111978156963,-32632.230410332355,408.7508365975379
133.0,201.0,-25.0,-19106.91434175827,-32769.1379683405,945.4934490265135
133.0,201.0,-20.0,-20512.305695442734,-33149.43236387113,287.33523645693896
133.0,201.0,-15.0,-22216.778513482735,-33077.42483277552,-2.4545252652091605e-10
133.0,201.0,-10.0,-20512.305695442705,-33149.4323638708,-287.33523645719976
133.0,201.0,-5.0,-19106.91434175868,-32769.13796834032,-945.4934490270745
133.0,201.0,0.0,-15672.111978156916,-32632.230410331813,-408.75083659825293
133.0,206.0,-30.0,-18061.237857866414,-26816.750850545766,998.5023212945471
133.0,206.0,-25.0,-19406.85536592724,-26885.73544440331,797.6527221067225
133.0,206.0,-20.0,-22176.317813835358,-26861.613558726265,685.0778378253065
133.0,206.0,-15.0,-22690.995670017037,-26971.719950949777,-1.343105581401353e-10
133.0,206.0,-10.0,-22176.317813835645,-26861.61355872636,-685.077837825779
133.0,206.0,-5.0,-19406.85536592709,-26885.735444403083,-797.6527221068889
133.0,206.0,0.0,-18061.237857866025,-26816.750850544893,-998.5023212953108
133.0,211.0,-30.0,-18240.69286981678,-20512.271978900313,782.3634907084141
133.0,211.0,-25.0,-20378.340382755996,-20569.94051243178,1013.6344574685824
133.0,211.0,-20.0,-20942.365334844835,-20720.709787988922,557.4474822124512
133.0,211.0,-15.0,-22073.210586245583,-20483.54156308978,-1.3823699356924574e-10
133.0,211.0,-10.0,-20942.365334844504,-20720.709787989315,-557.447482212406
133.0,211.0,-5.0,-20378.340382756094,-20569.940512431862,-1013.6344574686009
133.0,211.0,0.0,-18240.692869816823,-20512.271978899895,-782.3634907083203
133.0,216.0,-30.0,-17066.40695764641,-14792.381367339114,695.7323269103928
133.0,216.0,-25.0,-17831.36319209193,-15541.457509149785,581.7155946933984
133.0,216.0,-20.0,-19401.53839198434,-15273.769416355166,519.7722864798948
133.0,216.0,-15.0,-19552.240587467415,-15383.298412952274,3.2709199091952636e-10
133.0,216.0,-10.0,-19401.53839198443,-15273.769416355633,-519.7722864797942
133.0,216.0,-5.0,-17831.363192091987,-15541.457509149888,-581.7155946933351
133.0,216.0,0.0,-17066.406957646042,-14792.381367339334,-695.7323269099488
133.0,221.0,-30.0,-13828.433740950548,-10479.859547555718,-74.10958690674256
133.0,221.0,-25.0,-15721.62399465774,-10723.67891868388,144.17314303051475
133.0,221.0,-20.0,-15974.920243879158,-11399.195089709641,193.3658691920372
133.0,221.0,-15.0,-16586.11128421075,-11323.571064186788,1.3012854731386413e-10
133.0,221.0,-10.0,-15974.920243879236,-11399.195089709398,-193.36586919147123
133.0,221.0,-5.0,-15721.623994657803,-10723.678918684302,-144.1731430307008
133.0,221.0,0.0,-13828.433740951172,-10479.859547556258,74.1095869068189
133.0,226.0,-30.0,-12787.56001919608,-7910.929103544015,-480.4802667244908
133.0,226.0,-25.0,-13297.299792881015,-8408.977845175239,-281.5747339706252
133.0,226.0,-20.0,-14394.98175835963,-8348.643106902504,-158.82673420684273
133.0,226.0,-15.0,-14555.253585022236,-8861.401461758003,1.276001004204291e-10
133.0,226.0,-10.0,-14394.981758360113,-8348.643106902638,158.82673420705055
133.0,226.0,-5.0,-13297.29979288179,-8408.977845175472,281.5747339713154
133.0,226.0,0.0,-12787.560019196517,-7910.929103543813,480.48026672418024
133.0,231.0,-30.0,-10951.25862565697,-6287.11218970795,-895.3562022336986
133.0,231.0,-25.0,-12580.951483518676,-6443.107134771785,-143.95174231492564
133.0,231.0,-20.0,-12601.151730997179,-6714.745587005685,-213.6744776768977
133.0,231.0,-15.0,-13464.783169514996,-7085.458184072722,4.864183530436413e-10
133.0,231.0,-10.0,-12601.151730997459,-6714.745587005795,213.67447767756258
133.0,231.0,-5.0,-12580.951483519513,-6443.1071347718935,143.9517423154181
133.0,231.0,0.0,-10951.25862565668,-6287.112189707405,895.3562022345728
133.0,236.0,-30.0,0.0,0.0,0.0
133.0,236.0,-25.0,0.0,0.0,0.0
133.0,236.0,-20.0,0.0,0.0,0.0
133.0,236.0,-15.0,0.0,0.0,0.0
133.0,236.0,-10.0,0.0,0.0,0.0
133.0,236.0,-5.0,0.0,0.0,0.0
133.0,236.0,0.0,0.0,0.0,0.0
138.0,136.0,-30.0,0.0,0.0,0.0
138.0,136.0,-25.0,0.0,0.0,0.0
138.0,136.0,-20.0,0.0,0.0,0.0
138.0,136.0,-15.0,0.0,0.0,0.0
138.0,136.0,-10.0,0.0,0.0,0.0
138.0,136.0,-5.0,0.0,0.0,0.0
138.0,136.0,0.0,0.0,0.0,0.0
138.0,141.0,-30.0,0.0,0.0,0.0
138.0,141.0,-25.0,0.0,0.0,0.0
138.0,141.0,-20.0,0.0,0.0,0.0
138.0,141.0,-15.0,0.0,0.0,0.0
138.0,141.0,-10.0,0.0,0.0,0.0
138.0,141.0,-5.0,0.0,0.0,0.0
138.0,141.0,0.0,0.0,0.0,0.0
138.0,146.0,-30.0,0.0,0.0,0.0
138.0,146.0,-25.0,0.0,0.0,0.0
138.0,146.0,-20.0,0.0,0.0,0.0
138.0,146.0,-15.0,0.0,0.0,0.0
138.0,146.0,-10.0,0.0,0.0,0.0
138.0,146.0,-5.0,0.0,0.0,0.0
138.0,146.0,0.0,0.0,0.0,0.0
138.0,151.0,-30.0,0.0,0.0,0.0
138.0,151.0,-25.0,0.0,0.0,0.0
138.0,151.0,-20.0,0.0,0.0,0.0
138.0,151.0,-15.0,0.0,0.0,0.0
138.0,151.0,-10.0,0.0,0.0,0.0
138.0,151.0,-5.0,0.0,0.0,0.0
138.0,151.0,0.0,0.0,0.0,0.0
138.0,156.0,-30.0,0.0,0.0,0.0
138.0,156.0,-25.0,0.0,0.0,0.0
138.0,156.0,-20.0,0.0,0.0,0.0
138.0,156.0,-15.0,0.0,0.0,0.0
138.0,156.0,-10.0,0.0,0.0,0.0
138.0,156.0,-5.0,0.0,0.0,0.0
138.0,156.0,0.0,0.0,0.0,0.0
138.0,161.0,-30.0,0.0,0.0,0.0
138.0,161.0,-25.0,0.0,0.0,0.0
138.0,161.0,-20.0,0.0,0.0,0.0
138.0,161.0,-15.0,0.0,0.0,0.0
138.0,161.0,-10.0,0.0,0.0,0.0
138.0,161.0,-5.0,0.0,0.0,0.0
138.0,161.0,0.0,0.0,0.0,0.0
138.0,166.0,-30.0,0.0,0.0,0.0
138.0,166.0,-25.0,0.0,0.0,0.0
138.0,166.0,-20.0,0.0,0.0,0.0
138.0,166.0,-15.0,0.0,0.0,0.0
138.0,166.0,-10.0,0.0,0.0,0.0
138.0,166.0,-5.0,0.0,0.0,0.0
138.0,166.0,0.0,0.0,0.0,0.0
138.0,171.0,-30.0,0.0,0.0,0.0
138.0,171.0,-25.0,0.0,0.0,0.0
138.0,171.0,-20.0,0.0,0.0,0.0
138.0,171.0,-15.0,0.0,0.0,0.0
138.0,171.0,-10.0,0.0,0.0,0.0
138.0,171.0,-5.0,0.0,0.0,0.0
138.0,171.0,0.0,0.0,0.0,0.0
138.0,176.0,-30.0,0.0,0.0,0.0
138.0,176.0,-25.0,0.0,0.0,0.0
138.0,176.0,-20.0,0.0,0.0,0.0
138.0,176.0,-15.0,0.0,0.0,0.0
138.0,176.0,-10.0,0.0,0.0,0.0
138.0,176.0,-5.0,0.0,0.0,0.0
138.0,176.0,0.0,0.0,0.0,0.0
138.0,181.0,-30.0,0.0,0.0,0.0
138.0,181.0,-25.0,0.0,0.0,0.0
138.0,181.0,-20.0,0.0,0.0,0.0
138.0,181.0,-15.0,0.0,0.0,0.0
138.0,181.0,-10.0,0.0,0.0,0.0
138.0,181.0,-5.0,0.0,0.0,0.0
138.0,181.0,0.0,0.0,0.0,0.0
138.0,186.0,-30.0,0.0,0.0,0.0
138.0,186.0,-25.0,0.0,0.0,0.0
138.0,186.0,-20.0,0.0,0.0,0.0
138.0,186.0,-15.0,0.0,0.0,0.0
138.0,186.0,-10.0,0.0,0.0,0.0
138.0,186.0,-5.0,0.0,0.0,0.0
138.0,186.0,0.0,0.0,0.0,0.0
138.0,191.0,-30.0,0.0,0.0,0.0
138.0,191.0,-25.0,0.0,0.0,0.0
138.0,191.0,-20.0,0.0,0.0,0.0
138.0,191.0,-15.0,0.0,0.0,0.0
138.0,191.0,-10.0,0.0,0.0,0.0
138.0,191.0,-5.0,0.0,0.0,0.0
138.0,191.0,0.0,0.0,0.0,0.0
138.0,196.0,-30.0,0.0,0.0,0.0
138.0,196.0,-25.0,0.0,0.0,0.0
138.0,196.0,-20.0,0.0,0.0,0.0
138.0,196.0,-15.0,0.0,0.0,0.0
138.0,196.0,-10.0,0.0,0.0,0.0
138.0,196.0,-5.0,0.0,0.0,0.0
138.0,196.0,0.0,0.0,0.0,0.0
138.0,201.0,-30.0,0.0,0.0,0.0
138.0,201.0,-25.0,0.0,0.0,0.0
138.0,201.0,-20.0,0.0,0.0,0.0
138.0,201.0,-15.0,0.0,0.0,0.0
138.0,201.0,-10.0,0.0,0.0,0.0
138.0,201.0,-5.0,0.0,0.0,0.0
138.0,201.0,0.0,0.0,0.0,0.0
138.0,206.0,-30.0,-19196.293814344568,-23274.579215344456,286.4917048891364
138.0,206.0,-25.0,-23595.31122246437,-22611.738319592874,710.0130742556585
138.0,206.0,-20.0,-25126.873603852295,-22230.247468450092,248.61858686345215
138.0,206.0,-15.0,-26267.996416860897,-22003.397698484438,-2.483694237930144e-10
138.0,206.0,-10.0,-25126.87360385172,-22230.24746844997,-248.61858686352556
138.0,206.0,-5.0,-23595.31122246371,-22611.738319592365,-710.0130742560839
138.0,206.0,0.0,-19196.29381434375,-23274.57921534366,-286.4917048895284
138.0,211.0,-30.0,-21431.378260196136,-16472.434592725145,455.124256750765
138.0,211.0,-25.0,-22707.883926802402,-16086.466683492014,496.2231451068363
138.0,211.0,-20.0,-25026.105428991315,-15581.63847264948,444.04764539410905
138.0,211.0,-15.0,-25659.895476760572,-15686.99433502713,-3.454339762078123e-11
138.0,211.0,-10.0,-25026.105428990813,-15581.63847264937,-444.047645394191
138.0,211.0,-5.0,-22707.88392680225,-16086.466683492128,-496.22314510648334
138.0,211.0,0.0,-21431.378260195263,-16472.434592725505,-455.124256750465
138.0,216.0,-30.0,-18806.101140735467,-12287.636190827798,172.64646144682447
138.0,216.0,-25.0,-21721.754351560583,-11586.599936221888,443.1142630689125
138.0,216.0,-20.0,-22151.728356855474,-11920.358009233782,274.1837350299348
138.0,216.0,-15.0,-23047.161730439973,-11555.60235174103,2.3539621046048913e-10
138.0,216.0,-10.0,-22151.72835685559,-11920.358009233718,-274.18373502953096
138.0,216.0,-5.0,-21721.754351560812,-11586.599936222656,-443.114263068672
138.0,216.0,0.0,-18806.10114073504,-12287.6361908288,-172.64646144609617
138.0,221.0,-30.0,-16443.490910606663,-8329.659281340773,160.18109402045977
138.0,221.0,-25.0,-17435.83216070972,-8837.666646914195,165.06805067224292
138.0,221.0,-20.0,-18921.99649125385,-8203.887565362993,272.8254872661214
138.0,221.0,-15.0,-19282.779778079956,-8095.833320598498,1.3423224325442948e-10
138.0,221.0,-10.0,-18921.996491253874,-8203.887565363162,-272.8254872659343
138.0,221.0,-5.0,-17435.832160709957,-8837.666646914598,-165.06805067154568
138.0,221.0,0.0,-16443.490910606677,-8329.659281341927,-160.18109402021307
138.0,226.0,-30.0,-13512.884854085509,-6248.658879520019,-181.80964337360794
138.0,226.0,-25.0,-15475.27693314012,-5951.204702574691,55.37154357630745
138.0,226.0,-20.0,-15813.438285887407,-6301.953150488283,183.79162897173177
138.0,226.0,-15.0,-16338.720197436904,-5981.203285930911,1.4480485573722893e-10
138.0,226.0,-10.0,-15813.438285887687,-6301.953150488239,-183.7916289711543
138.0,226.0,-5.0,-15475.27693314026,-5951.20470257487,-55.37154357607643
138.0,226.0,0.0,-13512.884854085101,-6248.658879520323,181.8096433738225
138.0,231.0,-30.0,-11888.648587658705,-4632.522394032815,-202.61608634923107
138.0,231.0,-25.0,-12563.819496508426,-4906.961212138626,20.29311186472036
138.0,231.0,-20.0,-13748.408237455866,-4412.241787435689,189.87622504349906
138.0,231.0,-15.0,-14235.560998099361,-4535.396158817824,7.649491582797478e-10
138.0,231.0,-10.0,-13748.408237456051,-4412.2417874351195,-189.87622504290619
138.0,231.0,-5.0,-12563.819496508551,-4906.961212138788,-20.293111864218144
138.0,231.0,0.0,-11888.648587658397,-4632.5223940328815,202.61608635029012
138.0,236.0,-30.0,0.0,0.0,0.0
138.0,236.0,-25.0,0.0,0.0,0.0
138.0,236.0,-20.0,0.0,0.0,0.0
138.0,236.0,-15.0,0.0,0.0,0.0
138.0,236.0,-10.0,0.0,0.0,0.0
138.0,236.0,-5.0,0.0,0.0,0.0
138.0,236.0,0.0,0.0,0.0,0.0
143.0,136.0,-30.0,0.0,0.0,0.0
143.0,136.0,-25.0,0.0,0.0,0.0
143.0,136.0,-20.0,0.0,0.0,0.0
143.0,136.0,-15.0,0.0,0.0,0.0
143.0,136.0,-10.0,0.0,0.0,0.0
143.0,136.0,-5.0,0.0,0.0,0.0
143.0,136.0,0.0,0.0,0.0,0.0
143.0,141.0,-30.0,0.0,0.0,0.0
143.0,141.0,-25.0,0.0,0.0,0.0
143.0,141.0,-20.0,0.0,0.0,0.0
143.0,141.0,-15.0,0.0,0.0,0.0
143.0,141.0,-10.0,0.0,0.0,0.0
143.0,141.0,-5.0,0.0,0.0,0.0
143.0,141.0,0.0,0.0,0.0,0.0
143.0,146.0,-30.0,0.0,0.0,0.0
143.0,146.0,-25.0,0.0,0.0,0.0
143.0,146.0,-20.0,0.0,0.0,0.0
143.0,146.0,-15.0,0.0,0.0,0.0
143.0,146.0,-10.0,0.0,0.0,0.0
143.0,146.0,-5.0,0.0,0.0,0.0
143.0,146.0,0.0,0.0,0.0,0.0
143.0,151.0,-30.0,0.0,0.0,0.0
143.0,151.0,-25.0,0.0,0.0,0.0
143.0,151.0,-20.0,0.0,0.0,0.0
143.0,151.0,-15.0,0.0,0.0,0.0
143.0,151.0,-10.0,0.0,0.0,0.0
143.0,151.0,-5.0,0.0,0.0,0.0
143.0,151.0,0.0,0.0,0.0,0.0
143.0,156.0,-30.0,0.0,0.0,0.0
143.0,156.0,-25.0,0.0,0.0,0.0
143.0,156.0,-20.0,0.0,0.0,0.0
143.0,156.0,-15.0,0.0,0.0,0.0
143.0,156.0,-10.0,0.0,0.0,0.0
143.0,156.0,-5.0,0.0,0.0,0.0
143.0,156.0,0.0,0.0,0.0,0.0
143.0,161.0,-30.0,0.0,0.0,0.0
143.0,161.0,-25.0,0.0,0.0,0.0
143.0,161.0,-20.0,0.0,0.0,0.0
143.0,161.0,-15.0,0.0,0.0,0.0
143.0,161.0,-10.0,0.0,0.0,0.0
143.0,161.0,-5.0,0.0,0.0,0.0
143.0,161.0,0.0,0.0,0.0,0.0
143.0,166.0,-30.0,0.0,0.0,0.0
143.0,166.0,-25.0,0.0,0.0,0.0
143.0,166.0,-20.0,0.0,0.0,0.0
143.0,166.0,-15.0,0.0,0.0,0.0
143.0,166.0,-10.0,0.0,0.0,0.0
143.0,166.0,-5.0,0.0,0.0,0.0
143.0,166.0,0.0,0.0,0.0,0.0
143.0,171.0,-30.0,0.0,0.0,0.0
143.0,171.0,-25.0,0.0,0.0,0.0
143.0,171.0,-20.0,0.0,0.0,0.0
143.0,171.0,-15.0,0.0,0.0,0.0
143.0,171.0,-10.0,0.0,0.0,0.0
143.0,171.0,-5.0,0.0,0.0,0.0
143.0,171.0,0.0,0.0,0.0,0.0
143.0,176.0,-30.0,0.0,0.0,0.0
143.0,176.0,-25.0,0.0,0.0,0.0
143.0,176.0,-20.0,0.0,0.0,0.0
143.0,176.0,-15.0,0.0,0.0,0.0
143.0,176.0,-10.0,0.0,0.0,0.0
143.0,176.0,-5.0,0.0,0.0,0.0
143.0,176.0,0.0,0.0,0.0,0.0
143.0,181.0,-30.0,0.0,0.0,0.0
143.0,181.0,-25.0,0.0,0.0,0.0
143.0,181.0,-20.0,0.0,0.0,0.0
143.0,181.0,-15.0,0.0,0.0,0.0
143.0,181.0,-10.0,0.0,0.0,0.0
143.0,181.0,-5.0,0.0,0.0,0.0
143.0,181.0,0.0,0.0,0.0,0.0
143.0,186.0,-30.0,0.0,0.0,0.0
143.0,186.0,-25.0,0.0,0.0,0.0
143.0,186.0,-20.0,0.0,0.0,0.0
143.0,186.0,-15.0,0.0,0.0,0.0
143.0,186.0,-10.0,0.0,0.0,0.0
143.0,186.0,-5.0,0.0,0.0,0.0
143.0,186.0,0.0,0.0,0.0,0.0
143.0,191.0,-30.0,0.0,0.0,0.0
143.0,191.0,-25.0,0.0,0.0,0.0
143.0,191.0,-20.0,0.0,0.0,0.0
143.0,191.0,-15.0,0.0,0.0,0.0
143.0,191.0,-10.0,0.0,0.0,0.0
143.0,191.0,-5.0,0.0,0.0,0.0
143.0,191.0,0.0,0.0,0.0,0.0
143.0,196.0,-30.0,0.0,0.0,0.0
143.0,196.0,-25.0,0.0,0.0,0.0
143.0,196.0,-20.0,0.0,0.0,0.0
143.0,196.0,-15.0,0.0,0.0,0.0
143.0,196.0,-10.0,0.0,0.0,0.0
143.0,196.0,-5.0,0.0,0.0,0.0
143.0,196.0,0.0,0.0,0.0,0.0
143.0,201.0,-30.0,0.0,0.0,0.0
143.0,201.0,-25.0,0.0,0.0,0.0
143.0,201.0,-20.0,0.0,0.0,0.0
143.0,201.0,-15.0,0.0,0.0,0.0
143.0,201.0,-10.0,0.0,0.0,0.0
143.0,201.0,-5.0,0.0,0.0,0.0
143.0,201.0,0.0,0.0,0.0,0.0
143.0,206.0,-30.0,0.0,0.0,0.0
143.0,206.0,-25.0,0.0,0.0,0.0
143.0,206.0,-20.0,0.0,0.0,0.0
143.0,206.0,-15.0,0.0,0.0,0.0
143.0,206.0,-10.0,0.0,0.0,0.0
143.0,206.0,-5.0,0.0,0.0,0.0
143.0,206.0,0.0,0.0,0.0,0.0
143.0,211.0,-30.0,-23371.386888990295,-9192.361841535625,275.92239786508367
143.0,211.0,-25.0,-26024.41250190677,-8374.984538277948,406.6987410895094
143.0,211.0,-20.0,-27063.271361562212,-8912.224797108895,297.503802057429
143.0,211.0,-15.0,-28828.671740288682,-8387.622485729515,-9.290263648814966e-11
143.0,211.0,-10.0,-27063.271361562227,-8912.224797108676,-297.503802057136
143.0,211.0,-5.0,-26024.41250190587,-8374.984538278426,-406.69874108916406
143.0,211.0,0.0,-23371.38688898957,-9192.361841536349,-275.92239786488557
143.0,216.0,-30.0,-21229.397554220966,-6172.546911118814,47.30530682903921
143.0,216.0,-25.0,-22596.35190760813,-6592.406147811843,290.2468189076223
143.0,216.0,-20.0,-24991.941611706323,-5739.569358027901,178.38980149883903
143.0,216.0,-15.0,-25278.481469992512,-5720.119827442825,2.7965648245779723e-10
143.0,216.0,-10.0,-24991.941611706152,-5739.56935802836,-178.3898014987343
143.0,216.0,-5.0,-22596.35190760787,-6592.4061478124195,-290.24681890733893
143.0,216.0,0.0,-21229.397554220406,-6172.54691111984,-47.30530682878347
143.0,221.0,-30.0,-17265.15658128562,-5452.076725055845,74.82361560244415
143.0,221.0,-25.0,-20026.671456157692,-4391.219624563816,247.61086556628558
143.0,221.0,-20.0,-20350.433548484274,-4272.514939754036,231.792033678018
143.0,221.0,-15.0,-21230.067989971623,-3839.1101053993953,8.73538746211061e-11
143.0,221.0,-10.0,-20350.433548484696,-4272.5149397545,-231.79203367760513
143.0,221.0,-5.0,-20026.671456157255,-4391.21962456449,-247.6108655658174
143.0,221.0,0.0,-17265.15658128502,-5452.076725056638,-74.82361560199413
143.0,226.0,-30.0,-14407.424314275291,-3192.8024085487596,110.02746997718286
143.0,226.0,-25.0,-15547.678461517813,-3591.15197074363,372.98763007621613
143.0,226.0,-20.0,-16957.583684282716,-2565.7105552027647,530.1742866112455
143.0,226.0,-15.0,-17090.919557641886,-2265.6621360373288,1.7341607515066115e-10
143.0,226.0,-10.0,-16957.58368428245,-2565.710555203008,-530.1742866106058
143.0,226.0,-5.0,-15547.67846151759,-3591.1519707442,-372.98763007545136
143.0,226.0,0.0,-14407.42431427474,-3192.8024085496268,-110.02746997674981
143.0,231.0,-30.0,-11767.639585061239,-2849.5430868672674,337.9088209712532
143.0,231.0,-25.0,-13361.176295909294,-1911.0596370766407,724.0572667316162
143.0,231.0,-20.0,-13610.011294627386,-1913.0680553845261,527.3786339518919
143.0,231.0,-15.0,-14227.842691743897,-1563.6744825360875,4.770939199261193e-10
143.0,231.0,-10.0,-13610.011294627599,-1913.0680553846248,-527.3786339510592
143.0,231.0,-5.0,-13361.176295909088,-1911.0596370770763,-724.0572667311876
143.0,231.0,0.0,-11767.639585060839,-2849.5430868678577,-337.9088209706166
143.0,236.0,-30.0,-10640.294052221854,-2110.2988093114636,828.2258361113123
143.0,236.0,-25.0,-11433.181492695943,-1876.134603200636,1215.1026081128564
143.0,236.0,-20.0,-12038.329066237682,-626.3965493201138,890.7191252721448
143.0,236.0,-15.0,-12203.125770969742,-512.8357634159883,7.102273464683563e-10
143.0,236.0,-10.0,-12038.329066236967,-626.3965493201672,-890.7191252711245
