x,y,z,Mx,My,Mz
136.0,192.0,-3.0,0.0,0.0,0.0
136.0,197.0,-28.0,0.0,0.0,0.0
136.0,197.0,-23.0,0.0,0.0,0.0
136.0,197.0,-18.0,0.0,0.0,0.0
136.0,197.0,-13.0,0.0,0.0,0.0
136.0,197.0,-8.0,0.0,0.0,0.0
136.0,197.0,-3.0,0.0,0.0,0.0
136.0,202.0,-28.0,0.0,0.0,0.0
136.0,202.0,-23.0,0.0,0.0,0.0
136.0,202.0,-18.0,0.0,0.0,0.0
136.0,202.0,-13.0,0.0,0.0,0.0
136.0,202.0,-8.0,0.0,0.0,0.0
136.0,202.0,-3.0,0.0,0.0,0.0
136.0,207.0,-28.0,0.0,0.0,0.0
136.0,207.0,-23.0,0.0,0.0,0.0
136.0,207.0,-18.0,0.0,0.0,0.0
136.0,207.0,-13.0,0.0,0.0,0.0
136.0,207.0,-8.0,0.0,0.0,0.0
136.0,207.0,-3.0,0.0,0.0,0.0
136.0,212.0,-28.0,-30570.83645558602,-14792.003203978278,657.178339660673
136.0,212.0,-23.0,-32709.300340511494,-16025.828930333779,1247.5067939798175
136.0,212.0,-18.0,-33531.279743635656,-15863.851151943745,907.1301044817397
136.0,212.0,-13.0,-34868.4434266222,-15819.994875326649,-555.7325565831708
136.0,212.0,-8.0,-34186.81996357486,-16237.97743675748,-1627.7471229488883
136.0,212.0,-3.0,-33325.83843609072,-16201.264374692162,-2332.0897283759487
136.0,217.0,-28.0,-27366.297939810654,-11342.80025765292,1358.5291104480257
136.0,217.0,-23.0,-28322.986845603544,-12239.459221168234,2682.233427250324
136.0,217.0,-18.0,-31459.795028962704,-12292.053597005046,2018.9431667472452
136.0,217.0,-13.0,-31523.42792435636,-11988.651487023475,-346.7728052859603
136.0,217.0,-8.0,-30024.00323392644,-12340.552790564967,-2750.163027181143
136.0,217.0,-3.0,-29335.97857896306,-12888.966801919518,-2543.5355703197265
136.0,222.0,-28.0,-23981.83931006185,-8834.304780243332,2535.493282242488
136.0,222.0,-23.0,-26441.815405035402,-9457.891070290532,3176.261296619577
136.0,222.0,-18.0,-26756.077265229596,-9135.726474259724,2118.4737890106676
136.0,222.0,-13.0,-27322.88070552827,-9031.695582029563,-480.34468884438456
136.0,222.0,-8.0,-27062.70496271745,-9483.142701631079,-2520.3718208561086
136.0,222.0,-3.0,-26103.37334751805,-10102.181104179677,-3491.049953977178
136.0,227.0,-28.0,-22494.27204837624,-5933.251735809706,2999.4900540834356
136.0,227.0,-23.0,-22754.270048551127,-6190.357195056469,3256.800203170543
136.0,227.0,-18.0,-24018.192345314965,-5900.79517350639,2073.450692482848
136.0,227.0,-13.0,-24425.347325708743,-5801.919536164776,-16.22045476541464
136.0,227.0,-8.0,-24068.84817415478,-6093.363780266246,-2425.960117763002
136.0,227.0,-3.0,-23394.1364848154,-7418.788437768176,-3448.088815067272
141.0,127.0,-28.0,0.0,0.0,0.0
141.0,127.0,-23.0,0.0,0.0,0.0
141.0,127.0,-18.0,0.0,0.0,0.0
141.0,127.0,-13.0,0.0,0.0,0.0
141.0,127.0,-8.0,0.0,0.0,0.0
141.0,127.0,-3.0,0.0,0.0,0.0
141.0,132.0,-28.0,0.0,0.0,0.0
141.0,132.0,-23.0,0.0,0.0,0.0
141.0,132.0,-18.0,0.0,0.0,0.0
141.0,132.0,-13.0,0.0,0.0,0.0
141.0,132.0,-8.0,0.0,0.0,0.0
141.0,132.0,-3.0,0.0,0.0,0.0
141.0,137.0,-28.0,0.0,0.0,0.0
141.0,137.0,-23.0,0.0,0.0,0.0
141.0,137.0,-18.0,0.0,0.0,0.0
141.0,137.0,-13.0,0.0,0.0,0.0
141.0,137.0,-8.0,0.0,0.0,0.0
141.0,137.0,-3.0,0.0,0.0,0.0
141.0,142.0,-28.0,0.0,0.0,0.0
141.0,142.0,-23.0,0.0,0.0,0.0
141.0,142.0,-18.0,0.0,0.0,0.0
141.0,142.0,-13.0,0.0,0.0,0.0
141.0,142.0,-8.0,0.0,0.0,0.0
141.0,142.0,-3.0,0.0,0.0,0.0
141.0,147.0,-28.0,0.0,0.0,0.0
141.0,147.0,-23.0,0.0,0.0,0.0
141.0,147.0,-18.0,0.0,0.0,0.0
141.0,147.0,-13.0,0.0,0.0,0.0
141.0,147.0,-8.0,0.0,0.0,0.0
141.0,147.0,-3.0,0.0,0.0,0.0
141.0,152.0,-28.0,0.0,0.0,0.0
141.0,152.0,-23.0,0.0,0.0,0.0
141.0,152.0,-18.0,0.0,0.0,0.0
141.0,152.0,-13.0,0.0,0.0,0.0
141.0,152.0,-8.0,0.0,0.0,0.0
141.0,152.0,-3.0,0.0,0.0,0.0
141.0,157.0,-28.0,0.0,0.0,0.0
141.0,157.0,-23.0,0.0,0.0,0.0
141.0,157.0,-18.0,0.0,0.0,0.0
141.0,157.0,-13.0,0.0,0.0,0.0
141.0,157.0,-8.0,0.0,0.0,0.0
141.0,157.0,-3.0,0.0,0.0,0.0
141.0,162.0,-28.0,0.0,0.0,0.0
141.0,162.0,-23.0,0.0,0.0,0.0
141.0,162.0,-18.0,0.0,0.0,0.0
141.0,162.0,-13.0,0.0,0.0,0.0
141.0,162.0,-8.0,0.0,0.0,0.0
141.0,162.0,-3.0,0.0,0.0,0.0
141.0,167.0,-28.0,0.0,0.0,0.0
141.0,167.0,-23.0,0.0,0.0,0.0
141.0,167.0,-18.0,0.0,0.0,0.0
141.0,167.0,-13.0,0.0,0.0,0.0
141.0,167.0,-8.0,0.0,0.0,0.0
141.0,167.0,-3.0,0.0,0.0,0.0
141.0,172.0,-28.0,0.0,0.0,0.0
141.0,172.0,-23.0,0.0,0.0,0.0
141.0,172.0,-18.0,0.0,0.0,0.0
141.0,172.0,-13.0,0.0,0.0,0.0
141.0,172.0,-8.0,0.0,0.0,0.0
141.0,172.0,-3.0,0.0,0.0,0.0
141.0,177.0,-28.0,0.0,0.0,0.0
141.0,177.0,-23.0,0.0,0.0,0.0
141.0,177.0,-18.0,0.0,0.0,0.0
141.0,177.0,-13.0,0.0,0.0,0.0
141.0,177.0,-8.0,0.0,0.0,0.0
141.0,177.0,-3.0,0.0,0.0,0.0
141.0,182.0,-28.0,0.0,0.0,0.0
141.0,182.0,-23.0,0.0,0.0,0.0
141.0,182.0,-18.0,0.0,0.0,0.0
141.0,182.0,-13.0,0.0,0.0,0.0
141.0,182.0,-8.0,0.0,0.0,0.0
141.0,182.0,-3.0,0.0,0.0,0.0
141.0,187.0,-28.0,0.0,0.0,0.0
141.0,187.0,-23.0,0.0,0.0,0.0
141.0,187.0,-18.0,0.0,0.0,0.0
141.0,187.0,-13.0,0.0,0.0,0.0
141.0,187.0,-8.0,0.0,0.0,0.0
141.0,187.0,-3.0,0.0,0.0,0.0
141.0,192.0,-28.0,0.0,0.0,0.0
141.0,192.0,-23.0,0.0,0.0,0.0
141.0,192.0,-18.0,0.0,0.0,0.0
141.0,192.0,-13.0,0.0,0.0,0.0
141.0,192.0,-8.0,0.0,0.0,0.0
141.0,192.0,-3.0,0.0,0.0,0.0
141.0,197.0,-28.0,0.0,0.0,0.0
141.0,197.0,-23.0,0.0,0.0,0.0
141.0,197.0,-18.0,0.0,0.0,0.0
141.0,197.0,-13.0,0.0,0.0,0.0
141.0,197.0,-8.0,0.0,0.0,0.0
141.0,197.0,-3.0,0.0,0.0,0.0
141.0,202.0,-28.0,0.0,0.0,0.0
141.0,202.0,-23.0,0.0,0.0,0.0
141.0,202.0,-18.0,0.0,0.0,0.0
141.0,202.0,-13.0,0.0,0.0,0.0
141.0,202.0,-8.0,0.0,0.0,0.0
141.0,202.0,-3.0,0.0,0.0,0.0
141.0,207.0,-28.0,0.0,0.0,0.0
141.0,207.0,-23.0,0.0,0.0,0.0
141.0,207.0,-18.0,0.0,0.0,0.0
141.0,207.0,-13.0,0.0,0.0,0.0
141.0,207.0,-8.0,0.0,0.0,0.0
141.0,207.0,-3.0,0.0,0.0,0.0
141.0,212.0,-28.0,-31202.866514520556,-6459.440320894276,961.2926482606764
141.0,212.0,-23.0,-32371.99356195734,-7774.565422862708,1317.1211479547121
141.0,212.0,-18.0,-35299.52048939213,-7919.997199528581,758.2996628884864
141.0,212.0,-13.0,-35643.18553802695,-7507.79018889029,-24.093132798177404
141.0,212.0,-8.0,-34388.58064860975,-7996.080904122654,-1508.2370875025629
141.0,212.0,-3.0,-33449.072197565,-8236.272484599001,-1785.858206004304
141.0,217.0,-28.0,-27759.205058935022,-4357.8367426335835,1419.8073699529157
141.0,217.0,-23.0,-30988.01396616833,-6136.067388475264,2162.330109523305
141.0,217.0,-18.0,-31206.549988434897,-5430.045997359635,1607.998592683891
141.0,217.0,-13.0,-31722.9538417026,-5296.68744062916,-174.40680123039522
141.0,217.0,-8.0,-31503.753166275575,-5816.891116448744,-1646.4585816030233
141.0,217.0,-3.0,-29868.198917908125,-5987.014890321587,-2295.0015174502278
141.0,222.0,-28.0,-26058.990128743142,-3921.3543197588065,1874.5409335108936
141.0,222.0,-23.0,-26856.97366119681,-4065.2024615107234,2647.1810498328955
141.0,222.0,-18.0,-28267.795611262434,-3843.851670107112,2156.651010240202
141.0,222.0,-13.0,-28571.980373689712,-3736.061873712322,-250.51502304210504
141.0,222.0,-8.0,-27929.35692894227,-4014.5777049419207,-2257.0903844386344
141.0,222.0,-3.0,-27352.217337280046,-4663.619949343333,-2350.1012144773035
141.0,227.0,-28.0,-22751.24902795608,-3178.8918639515364,2654.512606107991
141.0,227.0,-23.0,-24347.261315896387,-2655.549263201773,3284.8681838467337
141.0,227.0,-18.0,-25127.499835359242,-2147.2016686049296,1850.5925682617276
141.0,227.0,-13.0,-25611.508763544043,-2119.488594593604,-23.4699010246109
141.0,227.0,-8.0,-25198.576435931547,-2408.669421416681,-2045.2231175616014
141.0,227.0,-3.0,-24397.336790911326,-3439.1590689125046,-3312.447769965773
146.0,127.0,-28.0,0.0,0.0,0.0
146.0,127.0,-23.0,0.0,0.0,0.0
146.0,127.0,-18.0,0.0,0.0,0.0
146.0,127.0,-13.0,0.0,0.0,0.0
146.0,127.0,-8.0,0.0,0.0,0.0
146.0,127.0,-3.0,0.0,0.0,0.0
146.0,132.0,-28.0,0.0,0.0,0.0
146.0,132.0,-23.0,0.0,0.0,0.0
146.0,132.0,-18.0,0.0,0.0,0.0
146.0,132.0,-13.0,0.0,0.0,0.0
146.0,132.0,-8.0,0.0,0.0,0.0
146.0,132.0,-3.0,0.0,0.0,0.0
146.0,137.0,-28.0,0.0,0.0,0.0
146.0,137.0,-23.0,0.0,0.0,0.0
146.0,137.0,-18.0,0.0,0.0,0.0
146.0,137.0,-13.0,0.0,0.0,0.0
146.0,137.0,-8.0,0.0,0.0,0.0
146.0,137.0,-3.0,0.0,0.0,0.0
146.0,142.0,-28.0,0.0,0.0,0.0
146.0,142.0,-23.0,0.0,0.0,0.0
146.0,142.0,-18.0,0.0,0.0,0.0
146.0,142.0,-13.0,0.0,0.0,0.0
146.0,142.0,-8.0,0.0,0.0,0.0
146.0,142.0,-3.0,0.0,0.0,0.0
146.0,147.0,-28.0,0.0,0.0,0.0
146.0,147.0,-23.0,0.0,0.0,0.0
146.0,147.0,-18.0,0.0,0.0,0.0
146.0,147.0,-13.0,0.0,0.0,0.0
146.0,147.0,-8.0,0.0,0.0,0.0
146.0,147.0,-3.0,0.0,0.0,0.0
146.0,152.0,-28.0,0.0,0.0,0.0
146.0,152.0,-23.0,0.0,0.0,0.0
146.0,152.0,-18.0,0.0,0.0,0.0
146.0,152.0,-13.0,0.0,0.0,0.0
146.0,152.0,-8.0,0.0,0.0,0.0
146.0,152.0,-3.0,0.0,0.0,0.0
146.0,157.0,-28.0,0.0,0.0,0.0
146.0,157.0,-23.0,0.0,0.0,0.0
146.0,157.0,-18.0,0.0,0.0,0.0
146.0,157.0,-13.0,0.0,0.0,0.0
146.0,157.0,-8.0,0.0,0.0,0.0
146.0,157.0,-3.0,0.0,0.0,0.0
146.0,162.0,-28.0,0.0,0.0,0.0
146.0,162.0,-23.0,0.0,0.0,0.0
146.0,162.0,-18.0,0.0,0.0,0.0
146.0,162.0,-13.0,0.0,0.0,0.0
146.0,162.0,-8.0,0.0,0.0,0.0
146.0,162.0,-3.0,0.0,0.0,0.0
146.0,167.0,-28.0,0.0,0.0,0.0
146.0,167.0,-23.0,0.0,0.0,0.0
146.0,167.0,-18.0,0.0,0.0,0.0
146.0,167.0,-13.0,0.0,0.0,0.0
146.0,167.0,-8.0,0.0,0.0,0.0
146.0,167.0,-3.0,0.0,0.0,0.0
146.0,172.0,-28.0,0.0,0.0,0.0
146.0,172.0,-23.0,0.0,0.0,0.0
146.0,172.0,-18.0,0.0,0.0,0.0
146.0,172.0,-13.0,0.0,0.0,0.0
146.0,172.0,-8.0,0.0,0.0,0.0
146.0,172.0,-3.0,0.0,0.0,0.0
146.0,177.0,-28.0,0.0,0.0,0.0
146.0,177.0,-23.0,0.0,0.0,0.0
146.0,177.0,-18.0,0.0,0.0,0.0
146.0,177.0,-13.0,0.0,0.0,0.0
146.0,177.0,-8.0,0.0,0.0,0.0
146.0,177.0,-3.0,0.0,0.0,0.0
146.0,182.0,-28.0,0.0,0.0,0.0
146.0,182.0,-23.0,0.0,0.0,0.0
146.0,182.0,-18.0,0.0,0.0,0.0
146.0,182.0,-13.0,0.0,0.0,0.0
146.0,182.0,-8.0,0.0,0.0,0.0
146.0,182.0,-3.0,0.0,0.0,0.0
146.0,187.0,-28.0,0.0,0.0,0.0
146.0,187.0,-23.0,0.0,0.0,0.0
146.0,187.0,-18.0,0.0,0.0,0.0
146.0,187.0,-13.0,0.0,0.0,0.0
146.0,187.0,-8.0,0.0,0.0,0.0
146.0,187.0,-3.0,0.0,0.0,0.0
146.0,192.0,-28.0,0.0,0.0,0.0
146.0,192.0,-23.0,0.0,0.0,0.0
146.0,192.0,-18.0,0.0,0.0,0.0
146.0,192.0,-13.0,0.0,0.0,0.0
146.0,192.0,-8.0,0.0,0.0,0.0
146.0,192.0,-3.0,0.0,0.0,0.0
146.0,197.0,-28.0,0.0,0.0,0.0
146.0,197.0,-23.0,0.0,0.0,0.0
146.0,197.0,-18.0,0.0,0.0,0.0
146.0,197.0,-13.0,0.0,0.0,0.0
146.0,197.0,-8.0,0.0,0.0,0.0
146.0,197.0,-3.0,0.0,0.0,0.0
146.0,202.0,-28.0,0.0,0.0,0.0
146.0,202.0,-23.0,0.0,0.0,0.0
146.0,202.0,-18.0,0.0,0.0,0.0
146.0,202.0,-13.0,0.0,0.0,0.0
146.0,202.0,-8.0,0.0,0.0,0.0
146.0,202.0,-3.0,0.0,0.0,0.0
146.0,207.0,-28.0,0.0,0.0,0.0
146.0,207.0,-23.0,0.0,0.0,0.0
146.0,207.0,-18.0,0.0,0.0,0.0
146.0,207.0,-13.0,0.0,0.0,0.0
146.0,207.0,-8.0,0.0,0.0,0.0
146.0,207.0,-3.0,0.0,0.0,0.0
146.0,212.0,-28.0,-32587.946903498207,33.841218643324844,865.6845764466956
146.0,212.0,-23.0,-34171.53652445956,-406.08862098572973,1443.659964789609
146.0,212.0,-18.0,-33950.509211393604,-600.5258380482846,882.1283743917735
146.0,212.0,-13.0,-34737.07670819667,-494.9803015806136,24.207121893384492
146.0,212.0,-8.0,-34800.89342465159,-644.62474741926,-773.1132871034554
146.0,212.0,-3.0,-34182.595993265575,-549.3554437582598,-1260.0048994139338
146.0,217.0,-28.0,-29491.36288362698,-216.76248245412253,993.8894071974184
146.0,217.0,-23.0,-30324.992547406073,-343.4285768796149,1674.2248129475972
146.0,217.0,-18.0,-31990.63091327656,-140.71022914367072,1464.008239698781
146.0,217.0,-13.0,-31836.155248072264,-132.72687508680733,54.749759867749276
146.0,217.0,-8.0,-31156.629286219224,-484.25919314395026,-1409.7347663868818
146.0,217.0,-3.0,-31200.34090198097,-576.2865403095327,-1396.508712556351
146.0,222.0,-28.0,-26103.456951291224,-187.87596353413076,1252.4266075509104
146.0,222.0,-23.0,-27949.570129658223,-118.36963117346106,2165.6533235630386
146.0,222.0,-18.0,-28297.831709283673,486.5534215287719,1586.2537920153118
146.0,222.0,-13.0,-28636.28884503368,680.411321028279,27.84665010074066
146.0,222.0,-8.0,-28497.531996645346,214.38700422221376,-1597.9187317578692
146.0,222.0,-3.0,-27944.421217512147,-612.3781914417822,-1893.1665647640143
146.0,227.0,-28.0,-24739.76705137948,-114.48751459034996,2248.0238992626246
146.0,227.0,-23.0,-24829.32476014633,514.5626951944649,2494.6294409883535
146.0,227.0,-18.0,-25590.374291782853,906.5801803639484,1623.6050174173015
146.0,227.0,-13.0,-25968.55591731669,1138.8730007225308,79.38808469072883
146.0,227.0,-8.0,-25805.444275963157,1020.3260685158949,-1503.0930965419677
146.0,227.0,-3.0,-25708.860682551596,-165.44382268851857,-2627.656844158372
151.0,127.0,-28.0,0.0,0.0,0.0
151.0,127.0,-23.0,0.0,0.0,0.0
151.0,127.0,-18.0,0.0,0.0,0.0
151.0,127.0,-13.0,0.0,0.0,0.0
151.0,127.0,-8.0,0.0,0.0,0.0
151.0,127.0,-3.0,0.0,0.0,0.0
151.0,132.0,-28.0,0.0,0.0,0.0
151.0,132.0,-23.0,0.0,0.0,0.0
151.0,132.0,-18.0,0.0,0.0,0.0
151.0,132.0,-13.0,0.0,0.0,0.0
151.0,132.0,-8.0,0.0,0.0,0.0
151.0,132.0,-3.0,0.0,0.0,0.0
151.0,137.0,-28.0,0.0,0.0,0.0
151.0,137.0,-23.0,0.0,0.0,0.0
151.0,137.0,-18.0,0.0,0.0,0.0
151.0,137.0,-13.0,0.0,0.0,0.0
151.0,137.0,-8.0,0.0,0.0,0.0
151.0,137.0,-3.0,0.0,0.0,0.0
151.0,142.0,-28.0,0.0,0.0,0.0
151.0,142.0,-23.0,0.0,0.0,0.0
151.0,142.0,-18.0,0.0,0.0,0.0
151.0,142.0,-13.0,0.0,0.0,0.0
151.0,142.0,-8.0,0.0,0.0,0.0
151.0,142.0,-3.0,0.0,0.0,0.0
151.0,147.0,-28.0,0.0,0.0,0.0
151.0,147.0,-23.0,0.0,0.0,0.0
151.0,147.0,-18.0,0.0,0.0,0.0
151.0,147.0,-13.0,0.0,0.0,0.0
151.0,147.0,-8.0,0.0,0.0,0.0
151.0,147.0,-3.0,0.0,0.0,0.0
151.0,152.0,-28.0,0.0,0.0,0.0
151.0,152.0,-23.0,0.0,0.0,0.0
151.0,152.0,-18.0,0.0,0.0,0.0
151.0,152.0,-13.0,0.0,0.0,0.0
151.0,152.0,-8.0,0.0,0.0,0.0
151.0,152.0,-3.0,0.0,0.0,0.0
151.0,157.0,-28.0,0.0,0.0,0.0
151.0,157.0,-23.0,0.0,0.0,0.0
151.0,157.0,-18.0,0.0,0.0,0.0
151.0,157.0,-13.0,0.0,0.0,0.0
151.0,157.0,-8.0,0.0,0.0,0.0
151.0,157.0,-3.0,0.0,0.0,0.0
151.0,162.0,-28.0,0.0,0.0,0.0
151.0,162.0,-23.0,0.0,0.0,0.0
151.0,162.0,-18.0,0.0,0.0,0.0
151.0,162.0,-13.0,0.0,0.0,0.0
151.0,162.0,-8.0,0.0,0.0,0.0
151.0,162.0,-3.0,0.0,0.0,0.0
151.0,167.0,-28.0,0.0,0.0,0.0
151.0,167.0,-23.0,0.0,0.0,0.0
151.0,167.0,-18.0,0.0,0.0,0.0
151.0,167.0,-13.0,0.0,0.0,0.0
151.0,167.0,-8.0,0.0,0.0,0.0
151.0,167.0,-3.0,0.0,0.0,0.0
151.0,172.0,-28.0,0.0,0.0,0.0
151.0,172.0,-23.0,0.0,0.0,0.0
151.0,172.0,-18.0,0.0,0.0,0.0
151.0,172.0,-13.0,0.0,0.0,0.0
151.0,172.0,-8.0,0.0,0.0,0.0
151.0,172.0,-3.0,0.0,0.0,0.0
151.0,177.0,-28.0,0.0,0.0,0.0
151.0,177.0,-23.0,0.0,0.0,0.0
151.0,177.0,-18.0,0.0,0.0,0.0
151.0,177.0,-13.0,0.0,0.0,0.0
151.0,177.0,-8.0,0.0,0.0,0.0
151.0,177.0,-3.0,0.0,0.0,0.0
151.0,182.0,-28.0,0.0,0.0,0.0
151.0,182.0,-23.0,0.0,0.0,0.0
151.0,182.0,-18.0,0.0,0.0,0.0
151.0,182.0,-13.0,0.0,0.0,0.0
151.0,182.0,-8.0,0.0,0.0,0.0
151.0,182.0,-3.0,0.0,0.0,0.0
151.0,187.0,-28.0,0.0,0.0,0.0
151.0,187.0,-23.0,0.0,0.0,0.0
151.0,187.0,-18.0,0.0,0.0,0.0
151.0,187.0,-13.0,0.0,0.0,0.0
151.0,187.0,-8.0,0.0,0.0,0.0
151.0,187.0,-3.0,0.0,0.0,0.0
151.0,192.0,-28.0,0.0,0.0,0.0
151.0,192.0,-23.0,0.0,0.0,0.0
151.0,192.0,-18.0,0.0,0.0,0.0
151.0,192.0,-13.0,0.0,0.0,0.0
151.0,192.0,-8.0,0.0,0.0,0.0
151.0,192.0,-3.0,0.0,0.0,0.0
151.0,197.0,-28.0,0.0,0.0,0.0
151.0,197.0,-23.0,0.0,0.0,0.0
151.0,197.0,-18.0,0.0,0.0,0.0
151.0,197.0,-13.0,0.0,0.0,0.0
151.0,197.0,-8.0,0.0,0.0,0.0
151.0,197.0,-3.0,0.0,0.0,0.0
151.0,202.0,-28.0,0.0,0.0,0.0
151.0,202.0,-23.0,0.0,0.0,0.0
151.0,202.0,-18.0,0.0,0.0,0.0
151.0,202.0,-13.0,0.0,0.0,0.0
151.0,202.0,-8.0,0.0,0.0,0.0
151.0,202.0,-3.0,0.0,0.0,0.0
151.0,207.0,-28.0,0.0,0.0,0.0
151.0,207.0,-23.0,0.0,0.0,0.0
151.0,207.0,-18.0,0.0,0.0,0.0
151.0,207.0,-13.0,0.0,0.0,0.0
151.0,207.0,-8.0,0.0,0.0,0.0
151.0,207.0,-3.0,0.0,0.0,0.0
151.0,212.0,-28.0,-31060.06453076759,6512.147564452553,1039.3127746092516
151.0,212.0,-23.0,-31970.327701260376,5811.029361850222,1434.5593120218705
151.0,212.0,-18.0,-33434.32464195178,6134.323975734538,1158.4289188767198
151.0,212.0,-13.0,-33862.51382886453,5772.401730300548,265.8637764444651
151.0,212.0,-8.0,-32979.317875443536,6013.860764614425,-357.71534391030985
151.0,212.0,-3.0,-32142.967781920925,6034.678295048423,-620.6629334230246
151.0,217.0,-28.0,-28193.952677843634,4441.386621358863,593.0067937732898
151.0,217.0,-23.0,-29805.023163371538,4656.437373903798,1763.6005683980563
151.0,217.0,-18.0,-30040.061254221204,5003.966708240718,1590.4355758991965
151.0,217.0,-13.0,-30410.175726350983,5112.193800970081,3.251406783291136
151.0,217.0,-8.0,-30419.729616255678,4619.141899353828,-1190.5321504458338
151.0,217.0,-3.0,-29544.13960296913,4441.369575511162,-585.884402951435
151.0,222.0,-28.0,-25752.244148630114,3468.579013968903,1165.8761042058761
151.0,222.0,-23.0,-26595.99648189902,4121.634175236653,1908.1755795595516
151.0,222.0,-18.0,-27389.037571804176,4940.258022936903,1778.9712111442584
151.0,222.0,-13.0,-27536.276638670726,5255.16266822394,-0.027761371409934118
151.0,222.0,-8.0,-27364.696428319538,4570.504106364264,-1434.1155174512019
151.0,222.0,-3.0,-27142.64892430688,3490.1910456150845,-1446.4382847277104
151.0,227.0,-28.0,-23286.168425747168,2514.6897389995725,2053.0816873984145
151.0,227.0,-23.0,-24064.476636088348,4207.317096410979,2550.992374653825
151.0,227.0,-18.0,-24376.70193857961,4952.383404410344,1272.3361114714494
151.0,227.0,-13.0,-24631.474443074418,4981.550238994293,136.14570330460162
151.0,227.0,-8.0,-24563.11570297789,4766.073291523232,-1451.9507522793515
151.0,227.0,-3.0,-24467.353807597632,3526.2693047541175,-2515.6751854383765
156.0,127.0,-28.0,0.0,0.0,0.0
156.0,127.0,-23.0,0.0,0.0,0.0
156.0,127.0,-18.0,0.0,0.0,0.0
156.0,127.0,-13.0,0.0,0.0,0.0
156.0,127.0,-8.0,0.0,0.0,0.0
156.0,127.0,-3.0,0.0,0.0,0.0
156.0,132.0,-28.0,0.0,0.0,0.0
156.0,132.0,-23.0,0.0,0.0,0.0
156.0,132.0,-18.0,0.0,0.0,0.0
156.0,132.0,-13.0,0.0,0.0,0.0
156.0,132.0,-8.0,0.0,0.0,0.0
156.0,132.0,-3.0,0.0,0.0,0.0
156.0,137.0,-28.0,0.0,0.0,0.0
156.0,137.0,-23.0,0.0,0.0,0.0
156.0,137.0,-18.0,0.0,0.0,0.0
156.0,137.0,-13.0,0.0,0.0,0.0
156.0,137.0,-8.0,0.0,0.0,0.0
156.0,137.0,-3.0,0.0,0.0,0.0
156.0,142.0,-28.0,0.0,0.0,0.0
156.0,142.0,-23.0,0.0,0.0,0.0
156.0,142.0,-18.0,0.0,0.0,0.0
156.0,142.0,-13.0,0.0,0.0,0.0
156.0,142.0,-8.0,0.0,0.0,0.0
156.0,142.0,-3.0,0.0,0.0,0.0
156.0,147.0,-28.0,0.0,0.0,0.0
156.0,147.0,-23.0,0.0,0.0,0.0
156.0,147.0,-18.0,0.0,0.0,0.0
156.0,147.0,-13.0,0.0,0.0,0.0
156.0,147.0,-8.0,0.0,0.0,0.0
156.0,147.0,-3.0,0.0,0.0,0.0
156.0,152.0,-28.0,0.0,0.0,0.0
156.0,152.0,-23.0,0.0,0.0,0.0
156.0,152.0,-18.0,0.0,0.0,0.0
156.0,152.0,-13.0,0.0,0.0,0.0
156.0,152.0,-8.0,0.0,0.0,0.0
156.0,152.0,-3.0,0.0,0.0,0.0
156.0,157.0,-28.0,0.0,0.0,0.0
156.0,157.0,-23.0,0.0,0.0,0.0
156.0,157.0,-18.0,0.0,0.0,0.0
156.0,157.0,-13.0,0.0,0.0,0.0
156.0,157.0,-8.0,0.0,0.0,0.0
156.0,157.0,-3.0,0.0,0.0,0.0
156.0,162.0,-28.0,0.0,0.0,0.0
156.0,162.0,-23.0,0.0,0.0,0.0
156.0,162.0,-18.0,0.0,0.0,0.0
156.0,162.0,-13.0,0.0,0.0,0.0
156.0,162.0,-8.0,0.0,0.0,0.0
156.0,162.0,-3.0,0.0,0.0,0.0
156.0,167.0,-28.0,0.0,0.0,0.0
156.0,167.0,-23.0,0.0,0.0,0.0
156.0,167.0,-18.0,0.0,0.0,0.0
156.0,167.0,-13.0,0.0,0.0,0.0
156.0,167.0,-8.0,0.0,0.0,0.0
156.0,167.0,-3.0,0.0,0.0,0.0
156.0,172.0,-28.0,0.0,0.0,0.0
156.0,172.0,-23.0,0.0,0.0,0.0
156.0,172.0,-18.0,0.0,0.0,0.0
156.0,172.0,-13.0,0.0,0.0,0.0
156.0,172.0,-8.0,0.0,0.0,0.0
156.0,172.0,-3.0,0.0,0.0,0.0
156.0,177.0,-28.0,0.0,0.0,0.0
156.0,177.0,-23.0,0.0,0.0,0.0
156.0,177.0,-18.0,0.0,0.0,0.0
156.0,177.0,-13.0,0.0,0.0,0.0
156.0,177.0,-8.0,0.0,0.0,0.0
156.0,177.0,-3.0,0.0,0.0,0.0
156.0,182.0,-28.0,0.0,0.0,0.0
156.0,182.0,-23.0,0.0,0.0,0.0
156.0,182.0,-18.0,0.0,0.0,0.0
156.0,182.0,-13.0,0.0,0.0,0.0
156.0,182.0,-8.0,0.0,0.0,0.0
156.0,182.0,-3.0,0.0,0.0,0.0
156.0,187.0,-28.0,0.0,0.0,0.0
156.0,187.0,-23.0,0.0,0.0,0.0
156.0,187.0,-18.0,0.0,0.0,0.0
156.0,187.0,-13.0,0.0,0.0,0.0
156.0,187.0,-8.0,0.0,0.0,0.0
156.0,187.0,-3.0,0.0,0.0,0.0
156.0,192.0,-28.0,0.0,0.0,0.0
156.0,192.0,-23.0,0.0,0.0,0.0
156.0,192.0,-18.0,0.0,0.0,0.0
156.0,192.0,-13.0,0.0,0.0,0.0
